                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        300                        1006     1.2800000000000000E+002     2.0000000000000000E-002     3.6152628700227879E+003     4.7679820573439585E+001     4.2998781572992251E+004     2.0384458044092581E+006     2.5762981537746583E+001    -7.8183161104514305E+000     6.9991744294379277E-001     2.0266361022071161E-005     2.7997843702526459E-001     2.9380238680797575E-003     1.5962185904332248E-003     9.3598269781963866E-003     2.0994599496976483E-003     1.2800000000000000E+002     0.0000000000000000E+000     8.9591922986082267E+001     2.8814907544797534E-003     3.5836991609985510E+001     3.9125721709030303E-001     1.8657776430264680E-001     1.1980765499337422E+000     2.6873087356129910E-001     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     1.2799999971382005E+002     2.5442224246755202E+001     1.2799999736577649E+002     2.4889145224258318E+001     1.1572382240031220E+005     7.3232555012374451E+003     6.2792937503233948E+005     1.4154990043837330E+006     1.4154990043837330E+006     1.0125285002641731E-028     9.4526880443362097E+004     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     1.4109961222926251E+000     4.6336271378954805E+000    -9.7640320002547725E+000     3.9832903230549919E+000 
                          2     9.9999999999900002E-001     1.4109872562560060E+000     4.6340437686109368E+000    -9.7611424465392993E+000     3.9851257200556787E+000 
                          3     9.9999999999755329E-001     1.4109745133922778E+000     4.6345348532611323E+000    -9.7577649798115509E+000     3.9872869584570259E+000 
                          4     9.9999999999610656E-001     1.4109618681354539E+000     4.6351435406386798E+000    -9.7536404214165273E+000     3.9899603833323147E+000 
                          5     9.9999999999395417E-001     1.4109432313495855E+000     4.6358679782797196E+000    -9.7487942277504835E+000     3.9931370556344747E+000 
                          6     9.9999999999180178E-001     1.4109247990115965E+000     4.6371245686172129E+000    -9.7406385000122331E+000     3.9986244764087888E+000 
                          7     9.9999999998644440E-001     1.4108797629043637E+000     4.6388957044310324E+000    -9.7293938858292464E+000     4.0063394987778294E+000 
                          8     9.9999999998108702E-001     1.4108358644092609E+000     4.6413368751723558E+000    -9.7146906524834709E+000     4.0168994538328437E+000 
                          9     9.9999999997147182E-001     1.4107596690764490E+000     4.6444022639797042E+000    -9.6968691173317616E+000     4.0301057058973564E+000 
                         10     9.9999999996185662E-001     1.4106864994423898E+000     4.6483081298938727E+000    -9.6757486490204911E+000     4.0467780584078090E+000 
                         11     9.9999999994635991E-001     1.4105740981335038E+000     4.6529548424161220E+000    -9.6515680473352905E+000     4.0665309149460009E+000 
                         12     9.9999999993086319E-001     1.4104677036865043E+000     4.6574314318188126E+000    -9.6294806300818188E+000     4.0854422708096845E+000 
                         13     9.9999999991536648E-001     1.4103665124451035E+000     4.6617461361164771E+000    -9.6090842104125951E+000     4.1035809876390132E+000 
                         14     9.9999999989986976E-001     1.4102698977441797E+000     4.6674504394951919E+000    -9.5840962227764663E+000     4.1273431602175403E+000 
                         15     9.9999999987279264E-001     1.4101103828727786E+000     4.6742838880033997E+000    -9.5540347322460910E+000     4.1558443368988556E+000 
                         16     9.9999999984571553E-001     1.4099613773138078E+000     4.6807284513399612E+000    -9.5266348334558746E+000     4.1826252889500575E+000 
                         17     9.9999999981863841E-001     1.4098213424623443E+000     4.6853086235218813E+000    -9.5068800115380050E+000     4.2017041056822739E+000 
                         18     9.9999999980509979E-001     1.4097543907312702E+000     4.6882759945034902E+000    -9.4947800588801279E+000     4.2139807256249329E+000 
                         19     9.9999999979156118E-001     1.4096892488947488E+000     4.6925547215209686E+000    -9.4781477234464404E+000     4.2315822605376781E+000 
                         20     9.9999999976494092E-001     1.4095658957962043E+000     4.6979568995658116E+000    -9.4565056550294671E+000     4.2538941196027578E+000 
