                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                       2050                        1470     1.0000000000000000E+000     2.0000000000000000E-002     1.1915422242334513E+010     1.0689420843128979E+005     4.5306296294054046E+003     2.9199087515508580E+001     8.7826657478668864E+000     1.5799584144972556E+001     1.0000000000039156E-099     1.0000004510709261E-099     9.8011248006853569E-001     5.4829459127555757E-005     9.6980083857548614E-003     3.9448978533659796E-003     2.0994599496992638E-003     1.0000000000000000E+000     0.0000000000000000E+000     5.1462421427869998E-001     1.0017958672078240E-003     4.6438581784592875E-001     2.2776357019865493E-003     3.8068959439334872E-003     7.7138561290314425E-003     2.0994599496976614E-003     2.4126872108783809E-001     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999989256875732E-001     8.7660563736614172E+000     9.9999985028394422E-001     8.7609488010550916E+000     2.6059921516183289E+005     9.1534308418523098E+004     3.4247645563200140E+008     2.9080690555940016E+001     2.9080690555940045E+001     6.4226660136491655E-017     1.9942339294472031E+000     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     9.4362635461603928E-001     3.6561591829261069E+000    -7.6429891622193242E+000     3.8175614379960874E+000 
                          2     9.9999999999900002E-001     9.4362634138564538E-001     3.6561605824634520E+000    -7.6429790702709477E+000     3.8175725163040513E+000 
                          3     9.9999999999775002E-001     9.4362632484803732E-001     3.6561621375234292E+000    -7.6429686469092886E+000     3.8175843711660904E+000 
                          4     9.9999999999650002E-001     9.4362630831082406E-001     3.6561644701404274E+000    -7.6429515329741111E+000     3.8176041463563899E+000 
                          5     9.9999999999400002E-001     9.4362627523769704E-001     3.6561691354943218E+000    -7.6429197681113692E+000     3.8176411085589850E+000 
                          6     9.9999999998900002E-001     9.4362620909625194E-001     3.6561741898889850E+000    -7.6428839801749078E+000     3.8176808662458366E+000 
                          7     9.9999999998587508E-001     9.4362616776124075E-001     3.6561780780020263E+000    -7.6428567911600496E+000     3.8177126515894746E+000 
                          8     9.9999999998275013E-001     9.4362612642880628E-001     3.6561839103360851E+000    -7.6428161420233529E+000     3.8177590355160924E+000 
                          9     9.9999999997650013E-001     9.4362604377163783E-001     3.6561975198730199E+000    -7.6427216555911297E+000     3.8178675383248484E+000 
                         10     9.9999999996087519E-001     9.4362583717346560E-001     3.6562266875255096E+000    -7.6425170487830103E+000     3.8181009565715676E+000 
                         11     9.9999999992962518E-001     9.4362542417085393E-001     3.6562694802156033E+000    -7.6422179143423561E+000     3.8184423607037052E+000 
                         12     9.9999999989212518E-001     9.4362492890741245E-001     3.6563190990434351E+000    -7.6418727260170289E+000     3.8188373083225029E+000 
                         13     9.9999999984993770E-001     9.4362437217669526E-001     3.6564086407307843E+000    -7.6412486625838305E+000     3.8195507714524513E+000 
                         14     9.9999999974837517E-001     9.4362303381482604E-001     3.6565206845152498E+000    -7.6404684740098139E+000     3.8204380303745715E+000 
                         15     9.9999999967025022E-001     9.4362200614509939E-001     3.6566181847449148E+000    -7.6397792283199228E+000     3.8212110825385137E+000 
                         16     9.9999999959212527E-001     9.4362098009776196E-001     3.6567547777476768E+000    -7.6387825053131664E+000     3.8222896500164363E+000 
                         17     9.9999999945150031E-001     9.4361913742811043E-001     3.6570380350840526E+000    -7.6364710825501279E+000     3.8245132998922635E+000 
                         18     9.9999999913900028E-001     9.4361506425919717E-001     3.6573709605822451E+000    -7.6335477542403547E+000     3.8271078855879548E+000 
                         19     9.9999999892025027E-001     9.4361223210111833E-001     3.6577484161765628E+000    -7.6300371219847607E+000     3.8300267271298245E+000 
                         20     9.9999999853743782E-001     9.4360731559561772E-001     3.6581366504926427E+000    -7.6263286089881639E+000     3.8330010673409962E+000 
                         21     9.9999999830306285E-001     9.4360433100312091E-001     3.6585056996386323E+000    -7.6230627049672099E+000     3.8358056031413632E+000 
                         22     9.9999999795150041E-001     9.4359988754040969E-001     3.6589250057685914E+000    -7.6193733572970785E+000     3.8389632739426642E+000 
                         23     9.9999999763900038E-001     9.4359597109380500E-001     3.6594934312219225E+000    -7.6148251569598404E+000     3.8431987751292378E+000 
                         24     9.9999999705306286E-001     9.4358870397840477E-001     3.6600893050449463E+000    -7.6103517804260870E+000     3.8475753344363159E+000 
                         25     9.9999999670150042E-001     9.4358438821821167E-001     3.6607113117483858E+000    -7.6058474965831184E+000     3.8520895956080072E+000 
                         26     9.9999999607650036E-001     9.4357679460698796E-001     3.6614111657319173E+000    -7.6011227922476623E+000     3.8570893364039232E+000 
                         27     9.9999999560775032E-001     9.4357116076374947E-001     3.6623133706252311E+000    -7.5953001077324158E+000     3.8634329253457373E+000 
                         28     9.9999999467025036E-001     9.4356004249422343E-001     3.6635238628126947E+000    -7.5878110242644849E+000     3.8717518603855328E+000 
                         29     9.9999999373275039E-001     9.4354911347511516E-001     3.6646397256307819E+000    -7.5812423349899509E+000     3.8792411493988004E+000 
                         30     9.9999999295150044E-001     9.4354014205693404E-001     3.6661667690610709E+000    -7.5725812114295561E+000     3.8892507861107668E+000 
                         31     9.9999999138900042E-001     9.4352255189591538E-001     3.6691169495393745E+000    -7.5567302190273642E+000     3.9078317135695038E+000 
                         32     9.9999998845570814E-001     9.4349070784677980E-001     3.6725076638550997E+000    -7.5398726302925301E+000     3.9279947422110690E+000 
                         33     9.9999998628924680E-001     9.4346807975065416E-001     3.6754057124202886E+000    -7.5263084055772991E+000     3.9444225705075233E+000 
                         34     9.9999998412278546E-001     9.4344614409419214E-001     3.6786090945218120E+000    -7.5121243940315781E+000     3.9618076756637572E+000 
                         35     9.9999998152303182E-001     9.4342066294588744E-001     3.6815384727807690E+000    -7.4998299697933239E+000     3.9770319227273561E+000 
                         36     9.9999997978986277E-001     9.4340414727166022E-001     3.6847639557101060E+000    -7.4869027954333172E+000     3.9931902288948686E+000 
                         37     9.9999997675681684E-001     9.4337608815182583E-001     3.6885426572544584E+000    -7.4725897039148776E+000     4.0112917118422802E+000 
                         38     9.9999997423623699E-001     9.4335352195554079E-001     3.6929433479237153E+000    -7.4568591674840681E+000     4.0314355031800302E+000 
                         39     9.9999997029918331E-001     9.4331952159271981E-001     3.6972684506671718E+000    -7.4424001118298637E+000     4.0502335905332290E+000 
                         40     9.9999996793695112E-001     9.4329978571929340E-001     3.7005203441064825E+000    -7.4320774695377967E+000     4.0638157139132955E+000 
                         41     9.9999996557471893E-001     9.4328051081523334E-001     3.7043304704611133E+000    -7.4205633641314055E+000     4.0791492798922517E+000 
                         42     9.9999996242507605E-001     9.4325547952041189E-001     3.7087232409421058E+000    -7.4080758510605085E+000     4.0960365128784506E+000 
                         43     9.9999995927543317E-001     9.4323115356881959E-001     3.7142625508476410E+000    -7.3933947412989900E+000     4.1162646119967867E+000 
                         44     9.9999995455096879E-001     9.4319587025228724E-001     3.7210403740155851E+000    -7.3770831182024112E+000     4.1393675470132196E+000 
                         45     9.9999994982650442E-001     9.4316187942858287E-001     3.7279947955543493E+000    -7.3620169081843390E+000     4.1614038252370058E+000 
                         46     9.9999994506027856E-001     9.4312874967500182E-001     3.7339735032744468E+000    -7.3503849260409115E+000     4.1790314494386891E+000 
                         47     9.9999994188279462E-001     9.4310724281937053E-001     3.7400642922770699E+000    -7.3395506832491941E+000     4.1959744803695314E+000 
                         48     9.9999993711656876E-001     9.4307577161213330E-001     3.7464345586750150E+000    -7.3296301493735099E+000     4.2122840530973731E+000 
                         49     9.9999993393908482E-001     9.4305526095460557E-001     3.7523725492891966E+000    -7.3214109158187055E+000     4.2264617629485430E+000 
                         50     9.9999992996722986E-001     9.4303009931886739E-001     3.7583461649444536E+000    -7.3144267361507076E+000     4.2394407301241168E+000 
                         51     9.9999992718693143E-001     9.4301276461303951E-001     3.7635263815445046E+000    -7.3092207075381950E+000     4.2498495938872392E+000 
                         52     9.9999992440663299E-001     9.4299563442442991E-001     3.7694785840566567E+000    -7.3042416779820210E+000     4.2608079580391376E+000 
                         53     9.9999992118689773E-001     9.4297602038826156E-001     3.7747021684647177E+000    -7.3008687117138864E+000     4.2694333648891316E+000 
                         54     9.9999991957703016E-001     9.4296628825539630E-001     3.7783433819452692E+000    -7.2988754114926255E+000     4.2750910571454170E+000 
                         55     9.9999991796716259E-001     9.4295660003835091E-001     3.7840847709200958E+000    -7.2963085980990607E+000     4.2834415455193389E+000 
