                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                       2250                        1481     1.0000000000000000E+000     2.0000000000000000E-002     1.1932247115483410E+010     6.6133564867335022E+004     4.4545285439684667E+003     3.9359158517442964E+001     1.0548197348627308E+001     1.6450233028120696E+001     1.0000000000114823E-099     1.0000004510709261E-099     9.8011248006853480E-001     5.4829459125871050E-005     9.6980083857548197E-003     3.9448978533682408E-003     2.0994599496994733E-003     1.0000000000000000E+000     0.0000000000000000E+000     5.0888417466166691E-001     9.9139029984483405E-004     4.7014161356064127E-001     2.2546453328177569E-003     3.8979938508697872E-003     7.6403980609483467E-003     2.0994599496976562E-003     2.4980740794244177E-001     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999980959714940E-001     1.0524146089859865E+001     9.9999973841396195E-001     1.0517091204459048E+001     3.4300538735806436E+005     5.6539958795043152E+004     2.5407047245606783E+008     3.9197706750016593E+001     3.9197706750016565E+001     2.5649533800725667E-016     2.6841914594961969E+000     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     1.0231782465118107E+000     3.6488021083401856E+000    -7.7188855200193203E+000     3.7343087491383651E+000 
                          2     9.9999999999900002E-001     1.0231782374165856E+000     3.6488029231040739E+000    -7.7188786506473104E+000     3.7343153753297029E+000 
                          3     9.9999999999775002E-001     1.0231782260477356E+000     3.6488038284030622E+000    -7.7188728804229765E+000     3.7343224674494713E+000 
                          4     9.9999999999650002E-001     1.0231782146790338E+000     3.6488051863615181E+000    -7.7188631364918487E+000     3.7343331315103696E+000 
                          5     9.9999999999400002E-001     1.0231781919421377E+000     3.6488079023295077E+000    -7.7188446143278098E+000     3.7343553913565000E+000 
                          6     9.9999999998900002E-001     1.0231781464702789E+000     3.6488108447371030E+000    -7.7188236063396101E+000     3.7343791524798124E+000 
                          7     9.9999999998587508E-001     1.0231781180517321E+000     3.6488131081708639E+000    -7.7188076394313070E+000     3.7343969604231857E+000 
                          8     9.9999999998275013E-001     1.0231780896342253E+000     3.6488165033862794E+000    -7.7187838188234199E+000     3.7344248111124676E+000 
                          9     9.9999999997650013E-001     1.0231780328023128E+000     3.6488244258832054E+000    -7.7187289708946292E+000     3.7344865153383640E+000 
                         10     9.9999999996087519E-001     1.0231778907403755E+000     3.6488414044231496E+000    -7.7186094772126053E+000     3.7346231781264159E+000 
                         11     9.9999999992962518E-001     1.0231776066942500E+000     3.6488663116420015E+000    -7.7184358324281712E+000     3.7348222705151519E+000 
                         12     9.9999999989212518E-001     1.0231772659744205E+000     3.6488951886381682E+000    -7.7182352489266188E+000     3.7350516106179685E+000 
                         13     9.9999999984993770E-001     1.0231768828406487E+000     3.6489472940934173E+000    -7.7178697835958463E+000     3.7354687502957975E+000 
                         14     9.9999999974837517E-001     1.0231759612532694E+000     3.6490124725481041E+000    -7.7174121641559141E+000     3.7359872608496816E+000 
