                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                       1250                        1281     1.0000000000000000E+000     2.0000000000000000E-002     1.1737581745652027E+010     6.8334090085819911E+005     4.7760790016331093E+003     7.8557722094877809E+000     4.0993053903369407E+000     1.2232052772908327E+001     1.0000000000000000E-099     1.0000004510709261E-099     9.8011248006853580E-001     5.4829459128387659E-005     9.6980083857548614E-003     3.9448978533649049E-003     2.0994599496991962E-003     1.0000000000000000E+000     0.0000000000000000E+000     5.4428870013378272E-001     1.0266566492027529E-003     4.3463658882201300E-001     2.2818228247145447E-003     3.3779492830343467E-003     8.1984980540407929E-003     2.0994599496976549E-003     1.8250112310222366E-001     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999998926989819E-001     4.0956477461755956E+000     9.9999998383479494E-001     4.0942563665218330E+000     8.3099609304069105E+004     7.2892086765609169E+005     1.2729493337297301E+009     7.8340535014855526E+000     7.8340535014855446E+000     2.1891944268189591E-023     5.3642520544347827E-001     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     6.1271027362211827E-001     3.6790772579220214E+000    -7.3084315959066055E+000     4.1749099352298744E+000 
                          2     9.9999999999900002E-001     6.1271021339896536E-001     3.6790902094456897E+000    -7.3083403107696716E+000     4.1750143546103793E+000 
                          3     9.9999999999775002E-001     6.1271013813581110E-001     3.6791046016001321E+000    -7.3082405954451097E+000     4.1751289209064604E+000 
                          4     9.9999999999650002E-001     6.1271006288989738E-001     3.6791261919559743E+000    -7.3080890039598350E+000     4.1753018315841919E+000 
                          5     9.9999999999400002E-001     6.1270991245047091E-001     3.6791693815802602E+000    -7.3077880452981789E+000     4.1756465140645469E+000 
                          6     9.9999999998900002E-001     6.1270961177958227E-001     3.6792161916552191E+000    -7.3074618945075924E+000     4.1760193592856281E+000 
                          7     9.9999999998587508E-001     6.1270942400103057E-001     3.6792522086630033E+000    -7.3072104299851279E+000     4.1763062668446214E+000 
                          8     9.9999999998275013E-001     6.1270923633093399E-001     3.6793062475602181E+000    -7.3068336473541162E+000     4.1767370423347483E+000 
                          9     9.9999999997650013E-001     6.1270886131550328E-001     3.6794324001996164E+000    -7.3059584502652228E+000     4.1777382139408274E+000 
                         10     9.9999999996087519E-001     6.1270792566013221E-001     3.6797030743211616E+000    -7.3040898478499221E+000     4.1798769214116724E+000 
                         11     9.9999999992962518E-001     6.1270606236561598E-001     3.6801011309374223E+000    -7.3013692026335173E+000     4.1829955256754694E+000 
                         12     9.9999999989212518E-001     6.1270384034422765E-001     3.6805639531054903E+000    -7.2982439166906978E+000     4.1865824567503029E+000 
                         13     9.9999999984993770E-001     6.1270135845423823E-001     3.6814014098786894E+000    -7.2926840475588648E+000     4.1929788233567535E+000 
                         14     9.9999999974837517E-001     6.1269545936695180E-001     3.6824572167834546E+000    -7.2858696624894748E+000     4.2008451119157266E+000 
