                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        963                         998     1.0000000000000000E+000     2.0000000000000000E-002     1.1085798069034979E+010     6.2392141923709475E+006     5.2629507948301889E+003     2.1756234307919171E+000     1.7766099121431200E+000     3.2753764116004347E+000     1.3599729878305419E-050     0.0000000000000000E+000     9.8011248006853580E-001     5.4829459128388452E-005     9.6980083857548614E-003     3.9448978533649049E-003     2.0994599496991966E-003     1.0000000000000000E+000     0.0000000000000000E+000     5.6697114870577170E-001     9.9733300676761944E-004     4.1193047588939097E-001     2.2774887761140869E-003     3.0171460416261501E-003     8.6166233471174671E-003     2.0994599496976557E-003     1.0909065244048327E-001     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999999928424987E-001     1.7759423637934777E+000     9.9999999883636315E-001     1.7756260501181713E+000     2.3709461638073433E+004     6.0730062878745534E+006     4.5963836656971674E+009     2.1892621705547404E+000     2.1892621705547421E+000     1.7281939940261235E-031     1.3304123621626043E-001     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     2.4959208081530015E-001     3.7212986537012616E+000    -6.9788287193038201E+000     4.5467746177953492E+000 
                          2     9.9999999999900002E-001     2.4959173446496313E-001     3.7214547616033218E+000    -6.9777395820708223E+000     4.5480206823877802E+000 
                          3     9.9999999999775002E-001     2.4959130261025556E-001     3.7216284924136205E+000    -6.9765343047104738E+000     4.5494002633989519E+000 
                          4     9.9999999999650002E-001     2.4959087195111024E-001     3.7218894713356900E+000    -6.9747338255909535E+000     4.5514622838972869E+000 
                          5     9.9999999999400002E-001     2.4959001419242557E-001     3.7224130018946076E+000    -6.9711646945908212E+000     4.5555554712327249E+000 
                          6     9.9999999998900002E-001     2.4958831270075485E-001     3.7229838358743343E+000    -6.9673452533188804E+000     4.5599465489049535E+000 
                          7     9.9999999998587508E-001     2.4958725856987327E-001     3.7234245192062039E+000    -6.9644376570767506E+000     4.5632948649478218E+000 
                          8     9.9999999998275013E-001     2.4958621146521276E-001     3.7240878206472874E+000    -6.9601267202064108E+000     4.5682700748453575E+000 
                          9     9.9999999997650013E-001     2.4958413791845777E-001     3.7256459689295478E+000    -6.9502974936472173E+000     4.5796606068904042E+000 
                         10     9.9999999996087519E-001     2.4957906993339166E-001     3.7279123971472901E+000    -6.9367962014402984E+000     4.5954327790405438E+000 
                         11     9.9999999994525024E-001     2.4957415690803164E-001     3.7302159041935274E+000    -6.9238852646174864E+000     4.6106513975246033E+000 
                         12     9.9999999992962529E-001     2.4956938763053271E-001     3.7323219386376496E+000    -6.9127381972472719E+000     4.6239094758994925E+000 
                         13     9.9999999991712529E-001     2.4956566878410255E-001     3.7351603879244610E+000    -6.8985132506844842E+000     4.6409791659711450E+000 
                         14     9.9999999989212529E-001     2.4955847048863561E-001     3.7379525751666960E+000    -6.8855582889033657E+000     4.6567312616569145E+000 
