                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        200                         845     1.2800000000000000E+002     2.0000000000000000E-002     1.6059649149836780E+003     1.3339000210464080E+001     3.0134599210787826E+004     2.1450175965031791E+006     5.3807575853827792E+001    -8.4960336745791913E+000     6.9999998912539541E-001     2.9793876219753490E-005     2.7997020526938082E-001     3.4415402224076716E-003     1.0082406834188327E-003     9.3604465899660826E-003     2.0994599496976483E-003     1.2800000000000000E+002     0.0000000000000000E+000     8.9599999313614447E+001     3.8138604815052919E-003     3.5836186086008631E+001     4.4052171790500472E-001     1.2904947537791395E-001     1.1981371647614536E+000     2.6873087356129932E-001     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     1.2799999878933147E+002     5.2651017139856563E+001     1.2799998737866169E+002     5.0942195160689700E+001     3.4929609190820553E+005     3.3321549801026258E+003     5.9673170144928596E+005     5.1497006983174867E+002     5.1497006983174879E+002     4.1340041242658792E-040     3.0433323200746184E+001     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     1.7308434265935881E+000     4.4791025651235632E+000    -1.0209035956455701E+001     3.3656230203570510E+000 
                          2     9.9999999999900002E-001     1.7308407152638832E+000     4.4791933508847892E+000    -1.0208412624793201E+001     3.3660237322680495E+000 
                          3     9.9999999999755329E-001     1.7308367981734210E+000     4.4793006565140336E+000    -1.0207680371729488E+001     3.3664966395557268E+000 
                          4     9.9999999999610656E-001     1.7308328875761751E+000     4.4794340524085623E+000    -1.0206771798709013E+001     3.3670849295837222E+000 
                          5     9.9999999999395417E-001     1.7308270816689975E+000     4.4795934750950925E+000    -1.0205690162390455E+001     3.3677874175366975E+000 
                          6     9.9999999999180178E-001     1.7308212899717943E+000     4.4798713291607601E+000    -1.0203825347789468E+001     3.3690101488251014E+000 
                          7     9.9999999998644440E-001     1.7308069346742110E+000     4.4802670076863880E+000    -1.0201198964896349E+001     3.3707487028643284E+000 
                          8     9.9999999998108702E-001     1.7307926645170872E+000     4.4808186759555806E+000    -1.0197597979726380E+001     3.3731668948119560E+000 
                          9     9.9999999997147182E-001     1.7307672612769514E+000     4.4815247055472209E+000    -1.0193078566484015E+001     3.3762538133809676E+000 
                         10     9.9999999996185662E-001     1.7307421166311590E+000     4.4824429664068823E+000    -1.0187370648231056E+001     3.3802532217584806E+000 
                         11     9.9999999994635991E-001     1.7307021112942960E+000     4.4835696070087225E+000    -1.0180577037094046E+001     3.3851410058935842E+000 
                         12     9.9999999993086319E-001     1.7306627160841519E+000     4.4852479194245864E+000    -1.0170965547686395E+001     3.3923736840988159E+000 
                         13     9.9999999989986965E-001     1.7305856192292037E+000     4.4882815784952665E+000    -1.0154849797337500E+001     3.4053247226245387E+000 
                         14     9.9999999984571541E-001     1.7304557240116070E+000     4.4920561699720789E+000    -1.0136434552143902E+001     3.4212778945355531E+000 
