                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        955                         958     3.2000000000000000E+001     2.0000000000000000E-002     2.5964419411425166E+004     6.2622827671234518E+002     4.0854872974376740E+004     1.4359847840437628E+005     7.5743614591639377E+000    -6.5275401156663300E+000     6.9910948218474367E-001     5.3125949865007284E-007     2.8034062680230493E-001     9.4695914581358740E-005     4.9721078971994613E-003     9.2927717084602957E-003     2.0994599496976496E-003     3.2000000000000000E+001     0.0000000000000000E+000     2.2384341180979352E+001     4.3634983252327324E-004     8.9655587669150574E+000     5.1257293330994005E-002     1.0198839875551531E-001     2.9834491472378677E-001     6.7182718390324803E-002     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     3.1999999988175468E+001     7.5402181008439548E+000     3.1999999877461907E+001     7.4903125347346506E+000     3.6895858663949090E+004     2.2099560209785250E+004     2.2284358689294285E+006     1.4877950182081756E+005     1.4877950182081762E+005     3.7142880461042427E-027     1.0495400167619964E+004     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     8.7934602642180582E-001     4.6122213895668391E+000    -9.1083780239464360E+000     4.0542066381280240E+000 
                          2     9.9999999999900002E-001     8.7932675199582222E-001     4.6152824469205749E+000    -9.0879659306108884E+000     4.0707280151766527E+000 
                          3     9.9999999999684763E-001     8.7928716310731669E-001     4.6207894988243163E+000    -9.0540624651564094E+000     4.0995229945642118E+000 
                          4     9.9999999999321298E-001     8.7922530891053674E-001     4.6258074912147826E+000    -9.0253820191924170E+000     4.1250231242396911E+000 
                          5     9.9999999999139566E-001     8.7919634915085931E-001     4.6290809917839715E+000    -9.0078644424539167E+000     4.1412316317456881E+000 
                          6     9.9999999998957834E-001     8.7916852880357410E-001     4.6341116831409490E+000    -8.9825094117385387E+000     4.1655639846066910E+000 
                          7     9.9999999998567968E-001     8.7911221538295692E-001     4.6406766267383146E+000    -8.9510728734718406E+000     4.1967150449943169E+000 
                          8     9.9999999998178102E-001     8.7905981451968052E-001     4.6453832324914153E+000    -8.9294568464006137E+000     4.2187056097108240E+000 
                          9     9.9999999997983169E-001     8.7903487957410575E-001     4.6484419108038990E+000    -8.9159737803313934E+000     4.2327734191682298E+000 
                         10     9.9999999997788236E-001     8.7901070276250803E-001     4.6529131367482552E+000    -8.8969577145666943E+000     4.2530598077069168E+000 
                         11     9.9999999997398370E-001     8.7896440940712106E-001     4.6583409078326321E+000    -8.8742257636076545E+000     4.2775567082572401E+000 
                         12     9.9999999997045053E-001     8.7892458366220205E-001     4.6620549696389810E+000    -8.8589204420283068E+000     4.2942231891631089E+000 
                         13     9.9999999996868394E-001     8.7890535641229695E-001     4.6644760629884727E+000    -8.8491760741334442E+000     4.3049905931840202E+000 
                         14     9.9999999996691735E-001     8.7888655329528198E-001     4.6680272818425248E+000    -8.8351799316616564E+000     4.3206612826243207E+000 
                         15     9.9999999996338418E-001     8.7885013274221035E-001     4.6725762146567185E+000    -8.8173053264175945E+000     4.3407179908977822E+000 
                         16     9.9999999995985100E-001     8.7881517213208804E-001     4.6769450368124881E+000    -8.8003475580831001E+000     4.3598967880667985E+000 
                         17     9.9999999995631783E-001     8.7878154234478911E-001     4.6811447073835479E+000    -8.7842060123219969E+000     4.3782685691065399E+000 
                         18     9.9999999995278466E-001     8.7874913215047579E-001     4.6871907976393468E+000    -8.7615858050158106E+000     4.4044556778141297E+000 
                         19     9.9999999994571842E-001     8.7868758154038806E-001     4.6931527088573786E+000    -8.7387011978294762E+000     4.4305437823533769E+000 
                         20     9.9999999994157618E-001     8.7865334086144586E-001     4.6973739576555378E+000    -8.7228333333328596E+000     4.4488730372633167E+000 
                         21     9.9999999993743394E-001     8.7862032098880138E-001     4.7034423987599467E+000    -8.7005340414786669E+000     4.4750009404206255E+000 
                         22     9.9999999992914934E-001     8.7855756578304300E-001     4.7109575709283797E+000    -8.6724601275630082E+000     4.5075761656072197E+000 
                         23     9.9999999992086475E-001     8.7849871418574532E-001     4.7162210120671082E+000    -8.6525547874034032E+000     4.5305117164710991E+000 
                         24     9.9999999991672250E-001     8.7847059819624762E-001     4.7196073402043917E+000    -8.6399962174546179E+000     4.5451575741879067E+000 
                         25     9.9999999991258026E-001     8.7844327836853331E-001     4.7245137819618508E+000    -8.6221008664510972E+000     4.5662472647867203E+000 
                         26     9.9999999990429567E-001     8.7839082996763440E-001     4.7306703425385628E+000    -8.5993066524684849E+000     4.5928742813959094E+000 
                         27     9.9999999989601107E-001     8.7834104578437644E-001     4.7364757744488308E+000    -8.5778512940159928E+000     4.6179742023941088E+000 
                         28     9.9999999988772648E-001     8.7829364540635246E-001     4.7419679549613640E+000    -8.5575852468135860E+000     4.6417124558760374E+000 
                         29     9.9999999987944188E-001     8.7824839163904367E-001     4.7471283861698668E+000    -8.5385666720095568E+000     4.6640133268315109E+000 
                         30     9.9999999987131971E-001     8.7820591329371056E-001     4.7519937641806651E+000    -8.5206688843334941E+000     4.6850286584655887E+000 
                         31     9.9999999986319754E-001     8.7816513822666620E-001     4.7566379669485155E+000    -8.5036129635636790E+000     4.7050823669095649E+000 
                         32     9.9999999985507537E-001     8.7812592263705003E-001     4.7610803983161754E+000    -8.4873259849651337E+000     4.7242548828734412E+000 
                         33     9.9999999984695320E-001     8.7808814043490468E-001     4.7674498829907357E+000    -8.4644537079168582E+000     4.7515257737656968E+000 
                         34     9.9999999983070897E-001     8.7801642556278559E-001     4.7733568546747627E+000    -8.4424511835681297E+000     4.7772004236700241E+000 
                         35     9.9999999982258680E-001     8.7798232705044976E-001     4.7771408403353615E+000    -8.4286405712528278E+000     4.7935175435247466E+000 
