                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        350                         643     1.0000000000000000E+000     2.0000000000000000E-002     7.0772518267393825E+004     1.0687355440217214E+003     4.4174670798837378E+003     1.1867622840863904E+001     5.8897120283108180E+000    -5.8154298067092878E+000     7.0000000000000018E-001     2.9797635251151401E-005     2.7997020236474890E-001     3.4416106108119972E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976496E-003     1.0000000000000000E+000     0.0000000000000000E+000     7.0000000000000007E-001     2.9797635251151411E-005     2.7997020236474884E-001     3.4416106108119946E-003     1.0081585468366052E-003     9.3604466091399777E-003     2.0994599496976492E-003     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999996157599469E-001     5.8817942403973857E+000     9.9999994334789033E-001     5.8790384201841270E+000     1.4311154255130285E+005     3.3583174209000502E+005     8.4262873315849745E+008     3.5414285477632157E-011     3.5414285477632163E-011     0.0000000000000000E+000     1.4168281106729798E-012     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                          1     1.0000000000000000E+000     7.7009406090374677E-001     3.6451752195680163E+000    -7.4219744115391082E+000     4.0273358190566153E+000     1.0000000000000000E+000     5.8897120283108180E+000     1.5419844532011802E-034     0.0000000000000000E+000     1.5419844532011802E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          2     9.9999999999900002E-001     7.7009403453102909E-001     3.6451794886628881E+000    -7.4219437188833375E+000     4.0273698316916180E+000     9.9999999999900002E-001     5.8897116706555535E+000     1.5420934637199562E-034     0.0000000000000000E+000     1.5420934637199562E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          3     9.9999999999775002E-001     7.7009400156745422E-001     3.6451842323686177E+000    -7.4219096531831150E+000     4.0274087106210903E+000     9.9999999999775002E-001     5.8897112236179954E+000     1.5422144632409475E-034     0.0000000000000000E+000     1.5422144632409475E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          4     9.9999999999650002E-001     7.7009396860645751E-001     3.6451913483060592E+000    -7.4218616843890750E+000     4.0274648289066688E+000     9.9999999999650002E-001     5.8897107766154360E+000     1.5423848618972352E-034     0.0000000000000000E+000     1.5423848618972350E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          5     9.9999999999400002E-001     7.7009390269172506E-001     3.6452055817343187E+000    -7.4217623288762669E+000     4.0275774278497467E+000     9.9999999999400013E-001     5.8897098827088898E+000     1.5427378605345708E-034     0.0000000000000000E+000     1.5427378605345708E-034     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          6     9.9999999998900002E-001     7.7009377089232256E-001     3.6452388002095968E+000    -7.4215297434429539E+000     4.0278440930345818E+000     9.9999999998899991E-001     5.8897080953038961E+000     1.5435645256601738E-034     0.0000000000000000E+000     1.5435645256601740E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          7     9.9999999997650002E-001     7.7009344156970505E-001     3.6452862829138151E+000    -7.4211977050478986E+000     4.0282226842064981E+000     9.9999999997650002E-001     5.8897036291791087E+000     1.5447454385093372E-034     0.0000000000000000E+000     1.5447454385093372E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          8     9.9999999996400002E-001     7.7009311249802714E-001     3.6453575453177685E+000    -7.4207026661222297E+000     4.0287897168319731E+000     9.9999999996400002E-001     5.8896991664608329E+000     1.5465077497808123E-034     0.0000000000000000E+000     1.5465077497808123E-034     7.0000000000000007E-001     2.9797635251138628E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          9     9.9999999993900002E-001     7.7009245510220103E-001     3.6455002266597352E+000    -7.4197128241039261E+000     4.0299231092139998E+000     9.9999999993900002E-001     5.8896902511720599E+000     1.5500375650835556E-034     0.0000000000000000E+000     1.5500375650835556E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
