                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                         10     9.9999999988900001E-001     8.9116715507640898E-001     3.6380091472209992E+000    -7.5373628490370983E+000     3.9048126392623681E+000     9.9999999988900001E-001     7.7833606622061788E+000     1.1821183948977518E-034     0.0000000000000000E+000     1.1821183948977516E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366045E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         11     9.9999999976400000E-001     8.9116529197364425E-001     3.6382174773712630E+000    -7.5359268385667306E+000     3.9064578088395163E+000     9.9999999976400000E-001     7.7833272720290800E+000     1.1860345542467997E-034     0.0000000000000000E+000     1.1860345542467997E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         12     9.9999999963899999E-001     8.9116343499726280E-001     3.6385307508067508E+000    -7.5337825732487449E+000     3.9089159094794490E+000     9.9999999963899999E-001     7.7832939917904049E+000     1.1919063686211295E-034     0.0000000000000000E+000     1.1919063686211295E-034     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         13     9.9999999938899997E-001     8.9115973926553049E-001     3.6391604704333820E+000    -7.5295397246355833E+000     3.9137915803474623E+000     9.9999999938899997E-001     7.7832277582889571E+000     1.2036107204909888E-034     0.0000000000000000E+000     1.2036107204909888E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         14     9.9999999888899993E-001     8.9115241938303080E-001     3.6406440695029136E+000    -7.5198623388270471E+000     3.9249589354363370E+000     9.9999999888900004E-001     7.7830965757966357E+000     1.2307387272733403E-034     0.0000000000000000E+000     1.2307387272733403E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         15     9.9999999763899994E-001     8.9113452138074722E-001     3.6428168378094314E+000    -7.5065716993870071E+000     3.9404327786138866E+000     9.9999999763899994E-001     7.7827758279729826E+000     1.2689949465938602E-034     0.0000000000000000E+000     1.2689949465938602E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137500E-003                           0 
                         16     9.9999999638899995E-001     8.9111716069772096E-001     3.6461450465370242E+000    -7.4876912056982281E+000     3.9626612473005749E+000     9.9999999638899995E-001     7.7824647220084362E+000     1.3253948759156268E-034     0.0000000000000000E+000     1.3253948759156266E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         17     9.9999999388899996E-001     8.9108391065366188E-001     3.6507617172851399E+000    -7.4643566744876662E+000     3.9906385849602475E+000     9.9999999388899985E-001     7.7818689111009025E+000     1.3985758493994129E-034     0.0000000000000000E+000     1.3985758493994129E-034     7.0000000000000007E-001     2.9797635251138282E-005     2.7997020236474895E-001     3.4416106108119968E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         18     9.9999999138899998E-001     8.9105239292983973E-001     3.6555167431303071E+000    -7.4428413369043218E+000     4.0169308909114454E+000     9.9999999138899998E-001     7.7813041839265669E+000     1.4696273784676866E-034     0.0000000000000000E+000     1.4696273784676866E-034     7.0000000000000007E-001     2.9797635251138279E-005     2.7997020236474895E-001     3.4416106108119964E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         19     9.9999998888899999E-001     8.9102239220236756E-001     3.6596314399256320E+000    -7.4258841908810274E+000     4.0380156317981761E+000     9.9999998888899999E-001     7.7807666760073566E+000     1.5281609988721949E-034     0.0000000000000000E+000     1.5281609988721949E-034     7.0000000000000007E-001     2.9797635251138279E-005     2.7997020236474895E-001     3.4416106108119968E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         20     9.9999998715583094E-001     8.9100238664867537E-001     3.6630317315917820E+000    -7.4127545655260469E+000     4.0545535203296597E+000     9.9999998715583094E-001     7.7804082672159049E+000     1.5750794468338004E-034     0.0000000000000000E+000     1.5750794468338004E-034     7.0000000000000007E-001     2.9797635251138279E-005     2.7997020236474895E-001     3.4416106108119968E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         21     9.9999998542266189E-001     8.9098297421086492E-001     3.6681558567652708E+000    -7.3941990503558968E+000     4.0782411418434359E+000     9.9999998542266189E-001     7.7800605001537102E+000     1.6438543852186197E-034     0.0000000000000000E+000     1.6438543852186199E-034     7.0000000000000007E-001     2.9797635251138279E-005     2.7997020236474895E-001     3.4416106108119968E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         22     9.9999998195632367E-001     8.9094576593999153E-001     3.6733317683356912E+000    -7.3769104036760238E+000     4.1007098842033169E+000     9.9999998195632367E-001     7.7793939703906663E+000     1.7106339778135615E-034     0.0000000000000000E+000     1.7106339778135615E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
