                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        650                         734     1.0000000000000000E+000     2.0000000000000000E-002     8.4978854360586125E+006     1.5034265891584297E+005     4.2863423327121900E+003     4.6577227232187279E-001     1.2392871460539052E+000    -3.0184453037076109E+000     6.9999961524444598E-001     3.0182390461660502E-005     2.7997020236509257E-001     3.4416106108119868E-003     1.0081585468366039E-003     9.3604466091399760E-003     2.0994599496976479E-003     1.0000000000000000E+000     0.0000000000000000E+000     6.9999996002614651E-001     2.9837609095963563E-005     2.7997020236475822E-001     3.4416106108119864E-003     1.0081585468366043E-003     9.3604466091399743E-003     2.0994599496976475E-003     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999999947348028E-001     1.2389392506883261E+000     9.9999999904783810E-001     1.2387572710151702E+000     1.3813110604014464E+004     4.0666234682199910E+007     2.1469719419213261E+010     6.1180417275805675E-004     6.1180417275805686E-004     2.4756126112953597E-071     2.4500695546230650E-005     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                          1     1.0000000000000000E+000     9.3171945196280831E-002     3.6322250938765226E+000    -6.5596002965172540E+000     4.8731332369763729E+000     1.0000000000000000E+000     1.2392871460539052E+000     1.1242729534705143E-033     0.0000000000000000E+000     1.1242729534705143E-033     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          2     9.9999999999900002E-001     9.3171556556132670E-002     3.6325368415375761E+000    -6.5574481398395186E+000     4.8756120114891335E+000     9.9999999999900002E-001     1.2392860370448235E+000     1.1298624245372345E-033     0.0000000000000000E+000     1.1298624245372345E-033     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          3     9.9999999999775002E-001     9.3171073155931039E-002     3.6328853807741797E+000    -6.5550763928028397E+000     4.8783468488043571E+000     9.9999999999775002E-001     1.2392846576333603E+000     1.1360544087338465E-033     0.0000000000000000E+000     1.1360544087338465E-033     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          4     9.9999999999650002E-001     9.3170592386852852E-002     3.6334113078222594E+000    -6.5515531086197178E+000     4.8824193623644918E+000     9.9999999999650002E-001     1.2392832857314884E+000     1.1453154690079578E-033     0.0000000000000000E+000     1.1453154690079579E-033     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          5     9.9999999999400002E-001     9.3169638613050929E-002     3.6344759484857048E+000    -6.5446340908624494E+000     4.8904534443415235E+000     9.9999999999400013E-001     1.2392805640882660E+000     1.1637226840972822E-033     0.0000000000000000E+000     1.1637226840972822E-033     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          6     9.9999999998900002E-001     9.3167761196622484E-002     3.6370197000762237E+000    -6.5291169474296344E+000     4.9086379893495646E+000     9.9999999998899991E-001     1.2392752068001620E+000     1.2060874845906087E-033     0.0000000000000000E+000     1.2060874845906087E-033     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          7     9.9999999997650002E-001     9.3163232292892972E-002     3.6408832454866742E+000    -6.5084612471407954E+000     4.9333633370875720E+000     9.9999999997650002E-001     1.2392622834749172E+000     1.2648850188888718E-033     0.0000000000000000E+000     1.2648850188888720E-033     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          8     9.9999999996400002E-001     9.3158913616527464E-002     3.6449743825624883E+000    -6.4893848020213785E+000     4.9567577576815829E+000     9.9999999996400002E-001     1.2392499601635534E+000     1.3217311354896266E-033     0.0000000000000000E+000     1.3217311354896264E-033     7.0000000000000007E-001     2.9797635251138628E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          9     9.9999999995150002E-001     9.3154780412036051E-002     3.6492913756570897E+000    -6.4717388055913823E+000     4.9789563732138689E+000     9.9999999995150002E-001     1.2392381662095859E+000     1.3765876870660509E-033     0.0000000000000000E+000     1.3765876870660511E-033     7.0000000000000007E-001     2.9797635251138628E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
