                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        450                         676     1.0000000000000000E+000     2.0000000000000000E-002     3.2509794925483700E+005     4.9567832604432706E+003     4.4916817564757985E+003     4.2684828957349144E+000     3.4164703253200881E+000    -5.0142263174057238E+000     6.9999999999995899E-001     2.9797635292407479E-005     2.7997020236474879E-001     3.4416106108119933E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     1.0000000000000000E+000     0.0000000000000000E+000     6.9999999999995877E-001     2.9797635292406361E-005     2.7997020236474879E-001     3.4416106108119899E-003     1.0081585468366047E-003     9.3604466091399760E-003     2.0994599496976475E-003     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999999206014123E-001     3.4137515453356917E+000     9.9999998759610187E-001     3.4126800241847803E+000     6.3226632394893779E+004     1.6096384609321766E+006     2.3427527400875945E+009     2.1409531676128609E-008     2.1409531676128609E-008     0.0000000000000000E+000     8.5657263852154695E-010     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                          1     1.0000000000000000E+000     5.3357765289253967E-001     3.6524182056772307E+000    -7.1698408393127702E+000     4.2865106248943547E+000     1.0000000000000000E+000     3.4164703253200881E+000     2.7561088487453743E-034     0.0000000000000000E+000     2.7561088487453743E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          2     9.9999999999900002E-001     5.3357757728404198E-001     3.6524389683316816E+000    -7.1696965416200147E+000     4.2866758765534430E+000     9.9999999999900002E-001     3.4164697305297396E+000     2.7570250859431541E-034     0.0000000000000000E+000     2.7570250859431537E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          3     9.9999999999775002E-001     5.3357748280476047E-001     3.6524620440452598E+000    -7.1695346853793396E+000     4.2868607492272019E+000     9.9999999999775002E-001     3.4164689872884972E+000     2.7580531759693106E-034     0.0000000000000000E+000     2.7580531759693106E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          4     9.9999999999650002E-001     5.3357738836062218E-001     3.6524966662673419E+000    -7.1692940080449583E+000     4.2871367898964641E+000     9.9999999999650002E-001     3.4164682443238776E+000     2.7595826364989066E-034     0.0000000000000000E+000     2.7595826364989066E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          5     9.9999999999400002E-001     5.3357719957680916E-001     3.6525659460841053E+000    -7.1688107103096375E+000     4.2876889230186110E+000     9.9999999999400013E-001     3.4164667592169078E+000     2.7626564679573317E-034     0.0000000000000000E+000     2.7626564679573317E-034     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          6     9.9999999998900002E-001     5.3357682242838167E-001     3.6527277595944825E+000    -7.1676875035554488E+000     4.2889760947845224E+000     9.9999999998899991E-001     3.4164637923026140E+000     2.7698134314956694E-034     0.0000000000000000E+000     2.7698134314956694E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          7     9.9999999997650002E-001     5.3357588198841277E-001     3.6529595421541954E+000    -7.1660895135431151E+000     4.2908065991558146E+000     9.9999999997650002E-001     3.4164563941528381E+000     2.7800276385090529E-034     0.0000000000000000E+000     2.7800276385090529E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          8     9.9999999996400002E-001     5.3357494499636515E-001     3.6533080651719816E+000    -7.1637075273626385E+000     4.2935398279286323E+000     9.9999999996400002E-001     3.4164490231427225E+000     2.7953230531516448E-034     0.0000000000000000E+000     2.7953230531516448E-034     7.0000000000000007E-001     2.9797635251138628E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          9     9.9999999993900002E-001     5.3357308124439662E-001     3.6540085582050272E+000    -7.1589991551327365E+000     4.2989522915434417E+000     9.9999999993900002E-001     3.4164343616625641E+000     2.8258049225626879E-034     0.0000000000000000E+000     2.8258049225626879E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                         10     9.9999999988900001E-001     5.3356939386295488E-001     3.6556582550308887E+000    -7.1482842298729361E+000     4.3113270890146378E+000     9.9999999988900001E-001     3.4164053545171669E+000     2.8964179680960349E-034     0.0000000000000000E+000     2.8964179680960349E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366045E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         11     9.9999999976400000E-001     5.3356039967060220E-001     3.6580711931183068E+000    -7.1336241226232140E+000     4.3284155890330451E+000     9.9999999976400000E-001     3.4163346018596701E+000     2.9958983556401597E-034     0.0000000000000000E+000     2.9958983556401597E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         12     9.9999999963899999E-001     5.3355170348902148E-001     3.6617597620658398E+000    -7.1128941244463055E+000     4.3528526994800476E+000     9.9999999963899999E-001     3.4162661948919659E+000     3.1424280909748269E-034     0.0000000000000000E+000     3.1424280909748269E-034     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         13     9.9999999938899997E-001     5.3353512035861905E-001     3.6668561068889423E+000    -7.0874257704053658E+000     4.3834374541968959E+000     9.9999999938899997E-001     3.4161357504388028E+000     3.3323003887645980E-034     0.0000000000000000E+000     3.3323003887645976E-034     7.0000000000000007E-001     2.9797635251138618E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         14     9.9999999913899995E-001     5.3351948000755445E-001     3.6720911367882088E+000    -7.0641034317228515E+000     4.4120145230363388E+000     9.9999999913899995E-001     3.4160127265401048E+000     3.5162222384116678E-034     0.0000000000000000E+000     3.5162222384116674E-034     7.0000000000000007E-001     2.9797635251138618E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         15     9.9999999888899993E-001     5.3350465585569895E-001     3.6764400720870927E+000    -7.0465592511865145E+000     4.4339268328739250E+000     9.9999999888900004E-001     3.4158961267921049E+000     3.6612389193901484E-034     0.0000000000000000E+000     3.6612389193901484E-034     7.0000000000000007E-001     2.9797635251138618E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         16     9.9999999873274992E-001     5.3349575685426587E-001     3.6798181253458457E+000    -7.0338183903620202E+000     4.4500609159312505E+000     9.9999999873274992E-001     3.4158261333789777E+000     3.7702880172055976E-034     0.0000000000000000E+000     3.7702880172055980E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         17     9.9999999857649990E-001     5.3348711460620413E-001     3.6849234494680769E+000    -7.0158171150952722E+000     4.4731933188807664E+000     9.9999999857649979E-001     3.4157581607836733E+000     3.9299212850688626E-034     0.0000000000000000E+000     3.9299212850688626E-034     7.0000000000000007E-001     2.9797635251138618E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         18     9.9999999826399988E-001     5.3347053045351278E-001     3.6901245175419559E+000    -6.9990818349123858E+000     4.4951610293664448E+000     9.9999999826399988E-001     3.4156277276888782E+000     4.0843858747828098E-034     0.0000000000000000E+000     4.0843858747828098E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         19     9.9999999810774987E-001     5.3346255115234431E-001     3.6936031171592534E+000    -6.9885301435218041E+000     4.5092116160134212E+000     9.9999999810774987E-001     3.4155649728690869E+000     4.1848832469387126E-034     0.0000000000000000E+000     4.1848832469387126E-034     7.0000000000000007E-001     2.9797635251138618E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         20     9.9999999795149985E-001     5.3345476295734229E-001     3.6988310130107123E+000    -6.9735298471695844E+000     4.5294726454293794E+000     9.9999999795149985E-001     3.4155037221540945E+000     4.3320224255278981E-034     0.0000000000000000E+000     4.3320224255278981E-034     7.0000000000000007E-001     2.9797635251138618E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         21     9.9999999763899983E-001     5.3343971419541469E-001     3.7058443495880384E+000    -6.9549560915055215E+000     4.5550989353863303E+000     9.9999999763899983E-001     3.4153853733976338E+000     4.5214044381628020E-034     0.0000000000000000E+000     4.5214044381628020E-034     7.0000000000000007E-001     2.9797635251138618E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137500E-003                           0 
                         22     9.9999999732649980E-001     5.3342529399755301E-001     3.7128587605806320E+000    -6.9378015017631371E+000     4.5793014096918068E+000     9.9999999732649980E-001     3.4152719717375413E+000     4.7036645419752068E-034     0.0000000000000000E+000     4.7036645419752068E-034     7.0000000000000007E-001     2.9797635251138618E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137500E-003                           0 
                         23     9.9999999701399978E-001     5.3341143093909515E-001     3.7198585198476821E+000    -6.9219035692963580E+000     4.6022276618880493E+000     9.9999999701399978E-001     3.4151629550189093E+000     4.8791279012640629E-034     0.0000000000000000E+000     4.8791279012640629E-034     7.0000000000000007E-001     2.9797635251138618E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137500E-003                           0 
                         24     9.9999999670149975E-001     5.3339806492343100E-001     3.7268406857924252E+000    -6.9071324739758779E+000     4.6240062887282045E+000     9.9999999670149986E-001     3.4150578502546658E+000     5.0480168599114005E-034     0.0000000000000000E+000     5.0480168599114005E-034     7.0000000000000007E-001     2.9797635251138618E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137500E-003                           0 
                         25     9.9999999638899972E-001     5.3338514469179443E-001     3.7338176495527122E+000    -6.8933924247377769E+000     4.6447478225580792E+000     9.9999999638899961E-001     3.4149562540244820E+000     5.2103624650418247E-034     0.0000000000000000E+000     5.2103624650418247E-034     7.0000000000000007E-001     2.9797635251138618E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         26     9.9999999607649970E-001     5.3337262572725297E-001     3.7408262974439013E+000    -6.8806274382664983E+000     4.6645468041486549E+000     9.9999999607649970E-001     3.4148578159787277E+000     5.3658633895559127E-034     0.0000000000000000E+000     5.3658633895559119E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         27     9.9999999576399967E-001     5.3336046833477102E-001     3.7479366478746075E+000    -6.8688281183260678E+000     4.6834828204218688E+000     9.9999999576399967E-001     3.4147622237310937E+000     5.5137262785789746E-034     0.0000000000000000E+000     5.5137262785789746E-034     6.9999999999995899E-001     2.9797635292405687E-005     2.7997020236474879E-001     3.4416106108119929E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     4.0903242835137509E-003                           0 
                         28     9.9999999545149965E-001     5.3334863581871650E-001     3.7552588570977021E+000    -6.8580302796350754E+000     4.7016305502265583E+000     9.9999999545149965E-001     3.4146691885208957E+000     5.6526078153773173E-034     0.0000000000000000E+000     5.6526078153773165E-034     6.9999999999995899E-001     2.9797635292405687E-005     2.7997020236474879E-001     3.4416106108119929E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     4.0903242835137509E-003                           1 
                         29     9.9999999513899962E-001     5.3333709293483555E-001     3.7629377433288975E+000    -6.8483169428164974E+000     4.7190508606336579E+000     9.9999999513899962E-001     3.4145784330363451E+000     5.7805276550409786E-034     0.0000000000000000E+000     5.7805276550409786E-034     6.9999999999995899E-001     2.9797635292405687E-005     2.7997020236474879E-001     3.4416106108119929E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     4.0903242835137509E-003                           1 
                         30     9.9999999482649959E-001     5.3332580446083588E-001     3.7711374820261581E+000    -6.8397999370640594E+000     4.7358035413080799E+000     9.9999999482649959E-001     3.4144896801727400E+000     5.8950728721883708E-034     0.0000000000000000E+000     5.8950728721883708E-034     6.9999999999995899E-001     2.9797635292405687E-005     2.7997020236474879E-001     3.4416106108119929E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     4.0903242835137509E-003                           1 
                         31     9.9999999451399957E-001     5.3331473435509569E-001     3.7800281126998456E+000    -6.8326017528676628E+000     4.7519322397957193E+000     9.9999999451399957E-001     3.4144026464165105E+000     5.9936497581602324E-034     0.0000000000000000E+000     5.9936497581602324E-034     6.9999999999995899E-001     2.9797635292405687E-005     2.7997020236474879E-001     3.4416106108119929E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     4.0903242835137509E-003                           1 
                         32     9.9999999420149954E-001     5.3330384539206133E-001     3.7873159780286212E+000    -6.8282067887991618E+000     4.7636506741652314E+000     9.9999999420149943E-001     3.4143170389781008E+000     6.0546463771847565E-034     0.0000000000000000E+000     6.0546463771847565E-034     6.9999999999995899E-001     2.9797635292405687E-005     2.7997020236474879E-001     3.4416106108119929E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     4.0903242835137509E-003                           1 
                         33     9.9999999404524953E-001     5.3329845542659882E-001     3.7923636210095766E+000    -6.8256427691142196E+000     4.7712917498349805E+000     9.9999999404524953E-001     3.4142746646503426E+000     6.0905181615814201E-034     0.0000000000000000E+000     6.0905181615814201E-034     6.9999999999995899E-001     2.9797635292405687E-005     2.7997020236474879E-001     3.4416106108119929E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     4.0903242835137509E-003                           1 
                         34     9.9999999388899952E-001     5.3329309699013916E-001     3.8002048000872399E+000    -6.8223234826299164E+000     4.7825042639631636E+000     9.9999999388899952E-001     3.4142325387156509E+000     6.1372723932854496E-034     0.0000000000000000E+000     6.1372723932854496E-034     6.9999999999995899E-001     2.9797635292405687E-005     2.7997020236474879E-001     3.4416106108119929E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     4.0903242835137509E-003                           1 
                         35     9.9999999357649949E-001     5.3328246112588495E-001     3.8112025044004780E+000    -6.8188933981142652E+000     4.7970218876963360E+000     9.9999999357649949E-001     3.4141489252444357E+000     6.1859645064471830E-034     0.0000000000000000E+000     6.1859645064471822E-034     6.9999999999995899E-001     2.9797635292405687E-005     2.7997020236474879E-001     3.4416106108119929E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     4.0903242835137509E-003                           1 
                         36     9.9999999326399946E-001     5.3327190816120784E-001     3.8194946134538066E+000    -6.8166912939603668E+000     4.8076017248809375E+000     9.9999999326399946E-001     3.4140659655091077E+000     6.2174281837942580E-034     0.0000000000000000E+000     6.2174281837942580E-034     6.9999999999995899E-001     2.9797635292405687E-005     2.7997020236474879E-001     3.4416106108119929E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     4.0903242835137509E-003                           1 
                         37     9.9999999310774945E-001     5.3326665807917595E-001     3.8249372214972750E+000    -6.8152872241660392E+000     4.8145141455990936E+000     9.9999999310774956E-001     3.4140246939323591E+000     6.2375730629500119E-034     0.0000000000000000E+000     6.2375730629500110E-034     6.9999999999995899E-001     2.9797635292405687E-005     2.7997020236474879E-001     3.4416106108119929E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976483E-003     4.0903242835137509E-003                           1 
