                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        750                         797     1.0000000000000000E+000     2.0000000000000000E-002     3.2889425758054346E+007     2.6417932246245194E+005     5.7321958318025418E+003     9.5104934401924401E-001     9.9018951572263469E-001    -1.6587012381999897E+000     6.9968338131787489E-001     6.4073749424804232E-005     2.8025254493270030E-001     3.4416106108120102E-003     1.0081585468366128E-003     9.3604466091400593E-003     2.0994599496976670E-003     1.0000000000000000E+000     0.0000000000000000E+000     6.9995201647759342E-001     6.0083246563716737E-005     2.7998790027584336E-001     3.4416106108119864E-003     1.0081585468366047E-003     9.3604466091399777E-003     2.0994599496976462E-003     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999999990405752E-001     9.8998910901702708E-001     9.9999999983141730E-001     9.8987355540503952E-001     9.8653172741948674E+003     2.4926319934770606E+007     1.0514701537712912E+010     6.5127496927310613E-001     6.5127496927310613E-001     4.4935468324424176E-048     1.5458102185253692E-002     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                          1     1.0000000000000000E+000    -4.2816763562936967E-003     3.7587490194994677E+000    -6.7896940092280351E+000     4.7734481118467036E+000     1.0000000000000000E+000     9.9018951572263469E-001     6.6164287797041153E-034     0.0000000000000000E+000     6.6164287797041145E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          2     9.9999999999900002E-001    -4.2829705628580315E-003     3.7597182576209680E+000    -6.7830617082939089E+000     4.7810506498858354E+000     9.9999999999900002E-001     9.9018656494173574E-001     6.7183069932915153E-034     0.0000000000000000E+000     6.7183069932915161E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          3     9.9999999999775002E-001    -4.2845638191467738E-003     3.7608143853419991E+000    -6.7758645839515408E+000     4.7893458895163752E+000     9.9999999999775002E-001     9.9018293234186738E-001     6.8306374934529954E-034     0.0000000000000000E+000     6.8306374934529954E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          4     9.9999999999650002E-001    -4.2861309066893876E-003     3.7624868330374812E+000    -6.7653880974998719E+000     4.8014976563974194E+000     9.9999999999650002E-001     9.9017935941933832E-001     6.9975176200095780E-034     0.0000000000000000E+000     6.9975176200095780E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          5     9.9999999999400002E-001    -4.2891904295796219E-003     3.7659519787923124E+000    -6.7455301552914424E+000     4.8248283645601564E+000     9.9999999999400013E-001     9.9017238381667516E-001     7.3251082973273410E-034     0.0000000000000000E+000     7.3251082973273410E-034     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          6     9.9999999998900002E-001    -4.2950361645015906E-003     3.7715492995069804E+000    -6.7183400187116336E+000     4.8576309243436837E+000     9.9999999998899991E-001     9.9015905588696806E-001     7.7986821295039342E-034     0.0000000000000000E+000     7.7986821295039342E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          7     9.9999999998275002E-001    -4.3019001769000155E-003     3.7766792383088008E+000    -6.6979230531475471E+000     4.8831942429844872E+000     9.9999999998275013E-001     9.9014340657386246E-001     8.1743142490223075E-034     0.0000000000000000E+000     8.1743142490223075E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          8     9.9999999997962508E-001    -4.3051746867844671E-003     3.7802577012440466E+000    -6.6852701445450995E+000     4.8994377104085451E+000     9.9999999997962508E-001     9.9013594108147418E-001     8.4161320448833287E-034     0.0000000000000000E+000     8.4161320448833287E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          9     9.9999999997650013E-001    -4.3083552430275866E-003     3.7858892962932260E+000    -6.6676439200377207E+000     4.9227176031285618E+000     9.9999999997650002E-001     9.9012868984608282E-001     8.7649720339275885E-034     0.0000000000000000E+000     8.7649720339275885E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         10     9.9999999997025013E-001    -4.3144635490143931E-003     3.7942613583634386E+000    -6.6468358553188578E+000     4.9519383817333553E+000     9.9999999997025024E-001     9.9011476388864195E-001     9.1954461301531491E-034     0.0000000000000000E+000     9.1954461301531491E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         11     9.9999999996400013E-001    -4.3202863321588408E-003     3.8036661003463537E+000    -6.6289170089859173E+000     4.9793170612490139E+000     9.9999999996400013E-001     9.9010148905980999E-001     9.5830588122551845E-034     0.0000000000000000E+000     9.5830588122551845E-034     6.9999999540066449E-001     2.9802234587087786E-005     2.7997020236474868E-001     3.4416106108119903E-003     1.0081585468366037E-003     9.3604466091399725E-003     2.0994599496976475E-003     4.0903242835137492E-003                           0 
                         12     9.9999999995775013E-001    -4.3258739781792026E-003     3.8117152214405001E+000    -6.6175648916410523E+000     4.9987755346564633E+000     9.9999999995775013E-001     9.9008875046586931E-001     9.8370375636429722E-034     0.0000000000000000E+000     9.8370375636429722E-034     6.9999999540066449E-001     2.9802234587087786E-005     2.7997020236474868E-001     3.4416106108119903E-003     1.0081585468366037E-003     9.3604466091399725E-003     2.0994599496976475E-003     4.0903242835137492E-003                           1 
                         13     9.9999999995462518E-001    -4.3285957971501915E-003     3.8174611292387284E+000    -6.6108537758323980E+000     5.0112798628589728E+000     9.9999999995462518E-001     9.9008254538150442E-001     9.9903397903370531E-034     0.0000000000000000E+000     9.9903397903370548E-034     6.9999999540066449E-001     2.9802234587087786E-005     2.7997020236474868E-001     3.4416106108119903E-003     1.0081585468366037E-003     9.3604466091399725E-003     2.0994599496976475E-003     4.0903242835137492E-003                           1 
                         14     9.9999999995150024E-001    -4.3312759293942819E-003     3.8236810079784957E+000    -6.6049744363668239E+000     5.0234360382373140E+000     9.9999999995150035E-001     9.9007643537072387E-001     1.0126604464836791E-033     0.0000000000000000E+000     1.0126604464836790E-033     6.9999999540066449E-001     2.9802234587087786E-005     2.7997020236474868E-001     3.4416106108119903E-003     1.0081585468366037E-003     9.3604466091399725E-003     2.0994599496976475E-003     4.0903242835137492E-003                           1 
                         15     9.9999999994837530E-001    -4.3339200719791767E-003     3.8304530268698547E+000    -6.5999958797013942E+000     5.0352586329333269E+000     9.9999999994837530E-001     9.9007040744404096E-001     1.0243444615785122E-033     0.0000000000000000E+000     1.0243444615785122E-033     6.9999999540066449E-001     2.9802234587087786E-005     2.7997020236474868E-001     3.4416106108119903E-003     1.0081585468366037E-003     9.3604466091399725E-003     2.0994599496976475E-003     4.0903242835137492E-003                           1 
