                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        600                         723     1.0000000000000000E+000     2.0000000000000000E-002     3.5543690239373506E+006     5.9552117455373103E+004     4.3110518946357170E+003     7.5843465077746142E-001     1.5633327221892639E+000    -3.7382938953167351E+000     6.9999998354651161E-001     2.9814088739616624E-005     2.7997020236474901E-001     3.4416106108119881E-003     1.0081585468366037E-003     9.3604466091399725E-003     2.0994599496976470E-003     1.0000000000000000E+000     0.0000000000000000E+000     6.9999999847855010E-001     2.9799156701488456E-005     2.7997020236474873E-001     3.4416106108119868E-003     1.0081585468366043E-003     9.3604466091399743E-003     2.0994599496976470E-003     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999999900693415E-001     1.5627744853151868E+000     9.9999999825005470E-001     1.5624960157535759E+000     1.9570895537358654E+004     1.9797481885833602E+007     1.3185051592446535E+010     5.6617868250879874E-005     5.6617868250879874E-005     1.1802215346855544E-078     2.2660428078223554E-006     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                          1     1.0000000000000000E+000     1.9405141821937674E-001     3.6346572566595703E+000    -6.6957050988414348E+000     4.7406982977921945E+000     1.0000000000000000E+000     1.5633327221892639E+000     8.2161948554517542E-034     0.0000000000000000E+000     8.2161948554517559E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          2     9.9999999999900002E-001     1.9405115336091011E-001     3.6348239624221872E+000    -6.6945476927858492E+000     4.7420283083497683E+000     9.9999999999900002E-001     1.5633317687767785E+000     8.2381347787811559E-034     0.0000000000000000E+000     8.2381347787811559E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          3     9.9999999999775002E-001     1.9405082316829184E-001     3.6350097835674355E+000    -6.6932681850908313E+000     4.7434992411172319E+000     9.9999999999775002E-001     1.5633305801814008E+000     8.2624574874452527E-034     0.0000000000000000E+000     8.2624574874452509E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          4     9.9999999999650002E-001     1.9405049394629917E-001     3.6352893700882247E+000    -6.6913577187442685E+000     4.7456968910388255E+000     9.9999999999650002E-001     1.5633293950808869E+000     8.2989081288730911E-034     0.0000000000000000E+000     8.2989081288730894E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          5     9.9999999999400002E-001     1.9404983839022003E-001     3.6358520341942535E+000    -6.6875724413774496E+000     4.7500626299148294E+000     9.9999999999400013E-001     1.5633270352781312E+000     8.3716049122215602E-034     0.0000000000000000E+000     8.3716049122215602E-034     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          6     9.9999999998900002E-001     1.9404853864718638E-001     3.6371810164857665E+000    -6.6789276672981428E+000     4.7600776825018523E+000     9.9999999998899991E-001     1.5633223566085475E+000     8.5400266418473640E-034     0.0000000000000000E+000     8.5400266418473640E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          7     9.9999999997650002E-001     1.9404535328029929E-001     3.6391407943408760E+000    -6.6670330316738298E+000     4.7739971471033940E+000     9.9999999997650002E-001     1.5633108903403494E+000     8.7773180463399148E-034     0.0000000000000000E+000     8.7773180463399148E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          8     9.9999999996400002E-001     1.9404225390439317E-001     3.6421677361487927E+000    -6.6500872577110322E+000     4.7940744940504159E+000     9.9999999996400002E-001     1.5632997336919925E+000     9.1268131608242125E-034     0.0000000000000000E+000     9.1268131608242125E-034     7.0000000000000007E-001     2.9797635251138628E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          9     9.9999999993900002E-001     1.9403629217765317E-001     3.6464501805717444E+000    -6.6291265187097741E+000     4.8194777731539213E+000     9.9999999993900002E-001     1.5632782738249109E+000     9.5784337930829398E-034     0.0000000000000000E+000     9.5784337930829398E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
