                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        250                         613     1.0000000000000000E+000     2.0000000000000000E-002     1.5007295193278174E+004     2.3947631819167827E+002     4.2499778728074862E+003     3.1283978867575126E+001     1.0331098220271045E+001    -6.6269300580024710E+000     7.0000000000000018E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119972E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976496E-003     1.0000000000000000E+000     0.0000000000000000E+000     7.0000000000000007E-001     2.9797635251138296E-005     2.7997020236474884E-001     3.4416106108119946E-003     1.0081585468366052E-003     9.3604466091399777E-003     2.0994599496976492E-003     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999979493734903E-001     1.0307659453355921E+001     9.9999971220126105E-001     1.0300461969008841E+001     3.3247064600921975E+005     7.2629167243591553E+004     3.1965243431246179E+008     1.9407282465117558E-014     1.9407282465117558E-014     0.0000000000000000E+000     7.7642332177345890E-016     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                          1     1.0000000000000000E+000     1.0141464905082187E+000     3.6283870233654927E+000    -7.6521788286820929E+000     3.7803876673846890E+000     1.0000000000000000E+000     1.0331098220271045E+001     9.0744088439666090E-035     0.0000000000000000E+000     9.0744088439666090E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          2     9.9999999999900002E-001     1.0141464822058528E+000     3.6283878196547796E+000    -7.6521735498009100E+000     3.7803949666664147E+000     9.9999999999900002E-001     1.0331098022772437E+001     9.0745191686903984E-035     0.0000000000000000E+000     9.0745191686903984E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          3     9.9999999999775002E-001     1.0141464718280169E+000     3.6283887044319627E+000    -7.6521664786329753E+000     3.7804024730559278E+000     9.9999999999775002E-001     1.0331097775902068E+001     9.0746669529875343E-035     0.0000000000000000E+000     9.0746669529875343E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          4     9.9999999999650002E-001     1.0141464614503504E+000     3.6283900316114557E+000    -7.6521572330043046E+000     3.7804125679305507E+000     9.9999999999650002E-001     1.0331097529035738E+001     9.0748601861879753E-035     0.0000000000000000E+000     9.0748601861879753E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          5     9.9999999999400002E-001     1.0141464406954561E+000     3.6283926860319586E+000    -7.6521390766526718E+000     3.7804340000368293E+000     9.9999999999400013E-001     1.0331097035313523E+001     9.0752396650508305E-035     0.0000000000000000E+000     9.0752396650508305E-035     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          6     9.9999999998900002E-001     1.0141463991873982E+000     3.6283988799613431E+000    -7.6520953873681226E+000     3.7804829729876230E+000     9.9999999998899991E-001     1.0331096047910341E+001     9.0761528628817753E-035     0.0000000000000000E+000     9.0761528628817742E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          7     9.9999999997650002E-001     1.0141462954276328E+000     3.6284077295039010E+000    -7.6520337260395390E+000     3.7805533780457306E+000     9.9999999997650002E-001     1.0331093579649703E+001     9.0774418705742054E-035     0.0000000000000000E+000     9.0774418705742054E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          8     9.9999999996400002E-001     1.0141461916825252E+000     3.6284210053045962E+000    -7.6519417587034182E+000     3.7806593479885566E+000     9.9999999996400002E-001     1.0331091111738340E+001     9.0793647545399477E-035     0.0000000000000000E+000     9.0793647545399477E-035     7.0000000000000007E-001     2.9797635251138628E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          9     9.9999999993900002E-001     1.0141459842360194E+000     3.6284475629658282E+000    -7.6517552560527609E+000     3.7808723231776993E+000     9.9999999993900002E-001     1.0331086176957152E+001     9.0832654654260901E-035     0.0000000000000000E+000     9.0832654654260901E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                         10     9.9999999988900001E-001     1.0141455695202515E+000     3.6285095584588221E+000    -7.6513234107916617E+000     3.7813667115805027E+000     9.9999999988900001E-001     1.0331076311618146E+001     9.0923039620728995E-035     0.0000000000000000E+000     9.0923039620728995E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366045E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
