                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        200                         593     1.0000000000000000E+000     2.0000000000000000E-002     6.5029748605766690E+003     1.1377043109488935E+002     4.1423167723825827E+003     5.0209996796372394E+001     1.3777401623355907E+001    -7.0351483821868879E+000     7.0000000000000018E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119972E-003     1.0081585468366045E-003     9.3604466091399795E-003     2.0994599496976496E-003     1.0000000000000000E+000     0.0000000000000000E+000     7.0000000000000007E-001     2.9797635251138296E-005     2.7997020236474884E-001     3.4416106108119946E-003     1.0081585468366052E-003     9.3604466091399777E-003     2.0994599496976492E-003     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999950531621284E-001     1.3736458441849917E+001     9.9999931660983221E-001     1.3724394469129193E+001     5.1201719903129083E+005     3.3932981994623900E+004     1.9916352595191735E+008     2.8136085399780497E-016     2.8136085399780497E-016     0.0000000000000000E+000     1.1256326648437958E-017     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                          1     1.0000000000000000E+000     1.1391673186569558E+000     3.6172434552271127E+000    -7.7612858813920917E+000     3.6601258545976836E+000     1.0000000000000000E+000     1.3777401623355907E+001     7.0581198107856527E-035     0.0000000000000000E+000     7.0581198107856537E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          2     9.9999999999900002E-001     1.1391673141566030E+000     3.6172437873146119E+000    -7.7612832065050066E+000     3.6601284429898548E+000     9.9999999999900002E-001     1.3777401480588338E+001     7.0581632912994764E-035     0.0000000000000000E+000     7.0581632912994764E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          3     9.9999999999775002E-001     1.1391673085311964E+000     3.6172441563026361E+000    -7.7612810624723014E+000     3.6601316008048159E+000     9.9999999999775002E-001     1.3777401302129970E+001     7.0581981429242596E-035     0.0000000000000000E+000     7.0581981429242596E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          4     9.9999999999650002E-001     1.1391673029058174E+000     3.6172447097876321E+000    -7.7612769692010382E+000     3.6601360528278528E+000     9.9999999999650002E-001     1.3777401123672483E+001     7.0582646802390070E-035     0.0000000000000000E+000     7.0582646802390080E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          5     9.9999999999400002E-001     1.1391672916551647E+000     3.6172458167704478E+000    -7.7612691829188671E+000     3.6601454745092310E+000     9.9999999999400013E-001     1.3777400766760849E+001     7.0583912502515811E-035     0.0000000000000000E+000     7.0583912502515811E-035     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          6     9.9999999998900002E-001     1.1391672691542605E+000     3.6172483997767326E+000    -7.7612512035832975E+000     3.6601660263082008E+000     9.9999999998899991E-001     1.3777400052950336E+001     7.0586835222504399E-035     0.0000000000000000E+000     7.0586835222504399E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          7     9.9999999997650002E-001     1.1391672129043142E+000     3.6172520899703833E+000    -7.7612250695916698E+000     3.6601954303899413E+000     9.9999999997650002E-001     1.3777398268497631E+001     7.0591083778847906E-035     0.0000000000000000E+000     7.0591083778847906E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          8     9.9999999996400002E-001     1.1391671566577315E+000     3.6172576255295126E+000    -7.7611855880308029E+000     3.6602407270740693E+000     9.9999999996400002E-001     1.3777396484151861E+001     7.0597502710709557E-035     0.0000000000000000E+000     7.0597502710709557E-035     7.0000000000000007E-001     2.9797635251138628E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          9     9.9999999993900002E-001     1.1391670441747246E+000     3.6172686977535720E+000    -7.7611090793341804E+000     3.6603284734494417E+000     9.9999999993900002E-001     1.3777392915783285E+001     7.0609943194438207E-035     0.0000000000000000E+000     7.0609943194438207E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                         10     9.9999999988900001E-001     1.1391668192480786E+000     3.6172945377941268E+000    -7.7609289032832347E+000     3.6605347679038593E+000     9.9999999988900001E-001     1.3777385780297790E+001     7.0639248881636175E-035     0.0000000000000000E+000     7.0639248881636164E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366045E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         11     9.9999999976400000E-001     1.1391662571631762E+000     3.6173314709686828E+000    -7.7606703961082086E+000     3.6608313451684880E+000     9.9999999976400000E-001     1.3777367948950964E+001     7.0681316396365730E-035     0.0000000000000000E+000     7.0681316396365730E-035     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                         12     9.9999999963899999E-001     1.1391656954105671E+000     3.6173868971092111E+000    -7.7602841907458968E+000     3.6612715264976843E+000     9.9999999963899999E-001     1.3777350128168733E+001     7.0744211235415824E-035     0.0000000000000000E+000     7.0744211235415824E-035     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
