                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        500                         695     1.0000000000000000E+000     2.0000000000000000E-002     7.0604549456812057E+005     1.0975395751139786E+004     4.4767002123966249E+003     2.4748470277670567E+000     2.6188883990207996E+000    -4.6213839054117392E+000     6.9999999999834706E-001     2.9797636904387784E-005     2.7997020236474868E-001     3.4416106108119894E-003     1.0081585468366039E-003     9.3604466091399760E-003     2.0994599496976479E-003     1.0000000000000000E+000     0.0000000000000000E+000     6.9999999999834683E-001     2.9797636904368735E-005     2.7997020236474873E-001     3.4416106108119873E-003     1.0081585468366043E-003     9.3604466091399743E-003     2.0994599496976470E-003     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     9.9999999616112434E-001     2.6172676489500608E+000     9.9999999378955984E-001     2.6165854283364722E+000     4.2433519986506661E+004     3.6217142936319350E+006     4.0406537809419885E+009     3.6751242552265458E-007     3.6751242552265458E-007     0.0000000000000000E+000     1.4704572019589573E-008     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20 
                       zone                           q                        logR                        logT                      logRho                        logP                        mass                      radius                          pp                         cno                     eps_nuc                          h1                         he3                         he4                         c12                         n14                         o16                        ne20                        mg24                 mixing_type 
                          1     1.0000000000000000E+000     4.1811699184939211E-001     3.6509775270763543E+000    -7.0315513073198472E+000     4.4231061973920491E+000     1.0000000000000000E+000     2.6188883990207996E+000     3.7900297179762687E-034     0.0000000000000000E+000     3.7900297179762691E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          2     9.9999999999900002E-001     4.1811686976415863E-001     3.6510214436010080E+000    -7.0312451002085652E+000     4.4234567902586166E+000     9.9999999999900002E-001     2.6188876628208937E+000     3.7927040752469176E-034     0.0000000000000000E+000     3.7927040752469176E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          3     9.9999999999775002E-001     4.1811671726503502E-001     3.6510702700292552E+000    -7.0309052294636789E+000     4.4238461078072211E+000     9.9999999999775002E-001     2.6188867432190568E+000     3.7956746548292270E-034     0.0000000000000000E+000     3.7956746548292270E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          4     9.9999999999650002E-001     4.1811656488504523E-001     3.6511435526791360E+000    -7.0303952995876458E+000     4.4244297217531869E+000     9.9999999999650002E-001     2.6188858243359445E+000     3.8001359716198924E-034     0.0000000000000000E+000     3.8001359716198924E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366041E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          5     9.9999999999400002E-001     4.1811626048221240E-001     3.6512902935708857E+000    -7.0293777185133566E+000     4.4255951895154260E+000     9.9999999999400013E-001     2.6188839887243547E+000     3.8090543514632625E-034     0.0000000000000000E+000     3.8090543514632621E-034     6.9999999999999996E-001     2.9797635251138276E-005     2.7997020236474890E-001     3.4416106108119959E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                          6     9.9999999998900002E-001     4.1811565309943749E-001     3.6516334864581013E+000    -7.0270167770288046E+000     4.4283028109766445E+000     9.9999999998899991E-001     2.6188803260853430E+000     3.8298270535379289E-034     0.0000000000000000E+000     3.8298270535379293E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          7     9.9999999997650002E-001     4.1811414286379750E-001     3.6521268043095425E+000    -7.0236764024053144E+000     4.4321412151483131E+000     9.9999999997650002E-001     2.6188712190860759E+000     3.8594109958388681E-034     0.0000000000000000E+000     3.8594109958388681E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          8     9.9999999996400002E-001     4.1811264418400057E-001     3.6528709492013007E+000    -7.0187323748422656E+000     4.4378369056937901E+000     9.9999999996400002E-001     2.6188621818019788E+000     3.9036176875331728E-034     0.0000000000000000E+000     3.9036176875331728E-034     7.0000000000000007E-001     2.9797635251138628E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
                          9     9.9999999993900002E-001     4.1810968070731436E-001     3.6543759529655935E+000    -7.0090789171007533E+000     4.4490085792522569E+000     9.9999999993900002E-001     2.6188443116450584E+000     3.9913986454829418E-034     0.0000000000000000E+000     3.9913986454829418E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120406E-003     1.0081585468366043E-003     9.3604466091399760E-003     2.0994599496976488E-003     4.0903242835137509E-003                           0 
                         10     9.9999999988900001E-001     4.1810388386891745E-001     3.6579598797218451E+000    -6.9876916545216066E+000     4.4740105124792837E+000     9.9999999988900001E-001     2.6188093562943036E+000     4.1929745491558736E-034     0.0000000000000000E+000     4.1929745491558736E-034     7.0000000000000007E-001     2.9797635251138621E-005     2.7997020236474890E-001     3.4416106108120410E-003     1.0081585468366045E-003     9.3604466091399760E-003     2.0994599496976492E-003     4.0903242835137509E-003                           0 
