                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        850                         833     2.0000000000000000E+001     2.0000000000000000E-002     2.1963172608163517E+004     7.1546643919949176E+001     2.6373166128290864E+004     6.2649192351803875E+004     1.2005825695353188E+001    -6.4803065528448140E+000     6.9999726597162781E-001     2.8909761987623871E-005     2.7997087467853232E-001     3.4239091336024110E-003     1.0288148786914478E-003     9.3604413423471946E-003     2.0994599496976462E-003     2.0000000000000000E+001     0.0000000000000000E+000     1.3999998252198711E+001     5.9533738116329053E-004     5.5994045381574287E+000     6.8820976634556108E-002     2.0176281455038126E-002     1.8720892950888532E-001     4.1989198993953016E-002     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     1.9999999977558197E+001     1.1945798261019268E+001     1.9999999735795562E+001     1.1819908031510963E+001     9.3133650149950292E+004     1.2483375085367048E+004     3.1923795422119494E+006     2.6468749526727174E+002     2.6468749526727174E+002     4.6330986336174624E-040     1.5410276089777726E+001     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     1.0793920338311331E+000     4.4213828922088565E+000    -9.3470220638623687E+000     3.4371983014987775E+000 
                          2     9.9999999999900002E-001     1.0793867936483377E+000     4.4219312619940245E+000    -9.3432123456622787E+000     3.4405919865067691E+000 
                          3     9.9999999999751188E-001     1.0793790635128448E+000     4.4225859771183149E+000    -9.3387206838591936E+000     3.4446155154708835E+000 
                          4     9.9999999999602374E-001     1.0793714125073113E+000     4.4234433263974990E+000    -9.3329290977667991E+000     3.4498381897247108E+000 
                          5     9.9999999999360556E-001     1.0793591434788121E+000     4.4245014119686834E+000    -9.3259080496652000E+000     3.4562209695549666E+000 
                          6     9.9999999999118738E-001     1.0793470701885854E+000     4.4260819303824306E+000    -9.3156834239806585E+000     3.4656249812523816E+000 
                          7     9.9999999998635103E-001     1.0793234825479987E+000     4.4292174369099850E+000    -9.2962502362843384E+000     3.4838443660146781E+000 
                          8     9.9999999997667843E-001     1.0792783609603613E+000     4.4345956180981529E+000    -9.2652155871022934E+000     3.5139037297622755E+000 
                          9     9.9999999996105338E-001     1.0792104726221377E+000     4.4397262028946098E+000    -9.2377718231393278E+000     3.5414320951139131E+000 
                         10     9.9999999995193878E-001     1.0791732826521088E+000     4.4434374674950456E+000    -9.2191723667958136E+000     3.5606620691294490E+000 
                         11     9.9999999994282418E-001     1.0791376428226815E+000     4.4488974975069322E+000    -9.1935036598418751E+000     3.5880090642105551E+000 
                         12     9.9999999992459498E-001     1.0790704301474896E+000     4.4539436582545866E+000    -9.1710751568595015E+000     3.6125555992620311E+000 
                         13     9.9999999991678246E-001     1.0790430656320489E+000     4.4569205565209451E+000    -9.1585168131548347E+000     3.6266495047454028E+000 
                         14     9.9999999990896993E-001     1.0790164761210994E+000     4.4613139467703018E+000    -9.1408010380905207E+000     3.6469710590115820E+000 
                         15     9.9999999989334487E-001     1.0789654090378376E+000     4.4670148946546497E+000    -9.1189501760002951E+000     3.6726811352028288E+000 
                         16     9.9999999987771981E-001     1.0789168310346295E+000     4.4725558704413162E+000    -9.0989124411116826E+000     3.6969619912032687E+000 
                         17     9.9999999986209476E-001     1.0788704282123451E+000     4.4784521388987137E+000    -9.0787809403089739E+000     3.7220959404487286E+000 
