                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        956                         974     2.0000000000000000E+001     2.0000000000000000E-002     4.5782574305415634E+004     9.6864911600159087E+002     3.4884396698236640E+004     4.5438514367667471E+004     5.8439765567936854E+000    -6.0615744878826252E+000     6.9909882461404593E-001     2.7357710646663498E-007     2.8034779693452794E-001     7.5993880668286779E-005     4.9895301302999556E-003     9.2977966301398939E-003     2.0994599496976462E-003     2.0000000000000000E+001     0.0000000000000000E+000     1.3992354558114819E+001     3.3588088434941281E-004     5.6025997801052583E+000     4.0176851256351724E-002     5.4057213574419956E-002     1.8668003140056891E-001     4.1989198993952960E-002     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     1.9999999995315623E+001     5.8232404601343450E+000     1.9999999945598255E+001     5.7892399792213922E+000     3.1628694854863967E+004     3.5359567291026091E+004     4.4015523567010220E+006     4.5459428371334252E+004     4.5459428371334237E+004     1.6131856853690487E-028     3.1816895389158990E+003     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     7.6670846508642720E-001     4.5439450007398090E+000    -9.0008753494023193E+000     3.9191073013623430E+000 
                          2     9.9999999999900002E-001     7.6668798775855007E-001     4.5472004519889637E+000    -8.9796057259913429E+000     3.9386581909155649E+000 
                          3     9.9999999999751188E-001     7.6665896699468550E-001     4.5510703480732353E+000    -8.9562275837761849E+000     3.9609498209221052E+000 
                          4     9.9999999999602374E-001     7.6663146175167751E-001     4.5545476434006558E+000    -8.9367344647867366E+000     3.9802143281260354E+000 
                          5     9.9999999999481470E-001     7.6661009103674749E-001     4.5576371916830078E+000    -8.9204622147278414E+000     3.9967909602981346E+000 
                          6     9.9999999999360567E-001     7.6658950324631314E-001     4.5622181398994979E+000    -8.8979228768432606E+000     4.0205312700389522E+000 
                          7     9.9999999999118749E-001     7.6655040206042357E-001     4.5682016084763033E+000    -8.8707709412406999E+000     4.0503004084314114E+000 
                          8     9.9999999998876932E-001     7.6651366099405405E-001     4.5725860033901267E+000    -8.8522188092857341E+000     4.0713695695493337E+000 
                          9     9.9999999998756028E-001     7.6649605538108256E-001     4.5754650312045646E+000    -8.8406262773518716E+000     4.0848688633313968E+000 
                         10     9.9999999998635125E-001     7.6647891143694802E-001     4.5797156325799548E+000    -8.8242626731412237E+000     4.1043671295880708E+000 
                         11     9.9999999998393307E-001     7.6644588570983307E-001     4.5852253037961495E+000    -8.8040009647901094E+000     4.1290806518929299E+000 
                         12     9.9999999998151490E-001     7.6641435835683080E-001     4.5905653257113395E+000    -8.7853004330468174E+000     4.1524687903971902E+000 
                         13     9.9999999997909672E-001     7.6638415330562004E-001     4.5957340867261518E+000    -8.7679078886530828E+000     4.1746674388006708E+000 
                         14     9.9999999997667854E-001     7.6635512806174322E-001     4.6022565520623875E+000    -8.7468873799911169E+000     4.2020932026577320E+000 
