                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        800                         765     2.0000000000000000E+001     2.0000000000000000E-002     1.8717484346896363E+004     5.9373734606835676E+001     2.2190753630483996E+004     5.9980576156667281E+004     1.6592814175550050E+001    -6.8380202733704571E+000     6.9999998587626677E-001     2.9794155918201669E-005     2.7997020714043702E-001     3.4415336397939562E-003     1.0082483542328705E-003     9.3604466001396998E-003     2.0994599496976457E-003     2.0000000000000000E+001     0.0000000000000000E+000     1.3999999986909897E+001     5.9595555423788899E-004     5.5994040503402083E+000     6.8832169039291236E-002     2.0163221313355024E-002     1.8720893217878098E-001     4.1989198993952988E-002     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     1.9999999953527158E+001     1.6501633584347989E+001     1.9999999538574585E+001     1.6312219925756260E+001     1.5132080672243546E+005     9.4342818707507377E+003     3.3344127851924365E+006     1.6346273527555437E+000     1.6346273527555431E+000     4.1838063173118724E-046     8.4828449756820148E-002     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     1.2199200495122708E+000     4.3462861251044629E+000    -9.5382661473051744E+000     3.1558718609898886E+000 
                          2     9.9999999999900002E-001     1.2199169663013336E+000     4.3465697510282002E+000    -9.5362872943578960E+000     3.1576519273699848E+000 
                          3     9.9999999999751188E-001     1.2199123989250471E+000     4.3469085128582670E+000    -9.5339376064215973E+000     3.1597728025619016E+000 
                          4     9.9999999999602374E-001     1.2199078560502232E+000     4.3473523900692674E+000    -9.5308814403899547E+000     3.1625394492796661E+000 
                          5     9.9999999999360556E-001     1.2199005253446027E+000     4.3479006146968846E+000    -9.5271364573478685E+000     3.1659399973594877E+000 
                          6     9.9999999999118738E-001     1.2198932572144614E+000     4.3487205709036409E+000    -9.5216052825251669E+000     3.1709926522887160E+000 
                          7     9.9999999998635103E-001     1.2198789038422204E+000     4.3503513821242183E+000    -9.5108292815165640E+000     3.1809262303796739E+000 
                          8     9.9999999997667843E-001     1.2198508965267516E+000     4.3531640188792649E+000    -9.4928878041703530E+000     3.1977268853544807E+000 
                          9     9.9999999996105338E-001     1.2198074741999254E+000     4.3568627895349259E+000    -9.4703890684603582E+000     3.2192461041735210E+000 
                         10     9.9999999994282418E-001     1.2197593572096497E+000     4.3607626609964747E+000    -9.4478690205807414E+000     3.2412960051028947E+000 
                         11     9.9999999992459498E-001     1.2197136569010616E+000     4.3643063893340521E+000    -9.4283413158194982E+000     3.2608239588338850E+000 
                         12     9.9999999990896993E-001     1.2196761967624978E+000     4.3675145369721875E+000    -9.4113724645040406E+000     3.2781080326573724E+000 
                         13     9.9999999989334487E-001     1.2196401629039595E+000     4.3706612486621568E+000    -9.3953075265235970E+000     3.2947334755998905E+000 
                         14     9.9999999987771981E-001     1.2196054291292684E+000     4.3737473217024307E+000    -9.3800578242407688E+000     3.3107543012985094E+000 
