                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        300                         566     2.0000000000000000E+001     2.0000000000000000E-002     3.3011602338906537E+003     1.9310815811917529E+001     4.5482485892945715E+003     1.6620136801589386E+004     2.0791592109716404E+002    -1.0385455608367920E+001     7.0000000000000007E-001     2.9797635251138584E-005     2.7997020236474890E-001     3.4416106108120285E-003     1.0081585468366041E-003     9.3604466091399777E-003     2.0994599496976496E-003     2.0000000000000000E+001     0.0000000000000000E+000     1.4000000000000005E+001     5.9595270502277059E-004     5.5994040472949731E+000     6.8832212216240571E-002     2.0163170936732065E-002     1.8720893218279933E-001     4.1989198993953016E-002     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     1.9999794708684785E+001     2.0752329762333596E+002     1.9999753144655411E+001     2.0744666663501749E+002     6.7119728875325490E+006     2.7171723688748002E+003     1.2033595293925257E+007     1.0076962473110433E-011     1.0076962473110433E-011     0.0000000000000000E+000     4.0314554209393949E-013     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     2.3178877465700536E+000     3.6578442014010122E+000    -8.4359219202203288E+000     3.0268321183355682E+000 
                          2     9.9999999999900002E-001     2.3178877464462460E+000     3.6578442208632729E+000    -8.4359215256481335E+000     3.0268321184145504E+000 
                          3     9.9999999999602385E-001     2.3178877460777683E+000     3.6578442700288045E+000    -8.4359210829214266E+000     3.0268321186140748E+000 
                          4     9.9999999998895539E-001     2.3178877452026323E+000     3.6578443647180294E+000    -8.4359198786771703E+000     3.0268339808971452E+000 
                          5     9.9999999997667854E-001     2.3178877436826655E+000     3.6578445012891638E+000    -8.4359186127157209E+000     3.0268347313828436E+000 
                          6     9.9999999996105349E-001     2.3178877417481676E+000     3.6578446542487000E+000    -8.4359175817739569E+000     3.0268357146724001E+000 
                          7     9.9999999994542843E-001     2.3178877398136746E+000     3.6578448327014081E+000    -8.4359167627151717E+000     3.0268372669789381E+000 
                          8     9.9999999992459510E-001     2.3178877372343560E+000     3.6578450366481814E+000    -8.4359155440681377E+000     3.0268380953171774E+000 
                          9     9.9999999990376176E-001     2.3178877346550437E+000     3.6578453425691437E+000    -8.4359131722416247E+000     3.0268406049501211E+000 
                         10     9.9999999986209509E-001     2.3178877294964457E+000     3.6578459107082431E+000    -8.4359085574076840E+000     3.0268467360060223E+000 
                         11     9.9999999978769027E-001     2.3178877202847641E+000     3.6578466390936022E+000    -8.4359037892392603E+000     3.0268525056763713E+000 
                         12     9.9999999971328546E-001     2.3178877110731841E+000     3.6578477025396539E+000    -8.4358968421520881E+000     3.0268590007782286E+000 
                         13     9.9999999957042829E-001     2.3178876933872288E+000     3.6578491010582539E+000    -8.4358867634450920E+000     3.0268712380947047E+000 
                         14     9.9999999942757112E-001     2.3178876757016833E+000     3.6578511988558358E+000    -8.4358723481988882E+000     3.0268882105753527E+000 
                         15     9.9999999914185667E-001     2.3178876403317568E+000     3.6578539959662759E+000    -8.4358524542503872E+000     3.0269111853461146E+000 
                         16     9.9999999885614221E-001     2.3178876049634423E+000     3.6578581916980961E+000    -8.4358227513240607E+000     3.0269441734997233E+000 
                         17     9.9999999828471342E-001     2.3178875342316254E+000     3.6578637862010632E+000    -8.4357836652709342E+000     3.0269900454651277E+000 
                         18     9.9999999771328463E-001     2.3178874635061395E+000     3.6578721782114378E+000    -8.4357251916637939E+000     3.0270556338825014E+000 
                         19     9.9999999657042693E-001     2.3178873220741072E+000     3.6578833683888274E+000    -8.4356467882302315E+000     3.0271459296814074E+000 
                         20     9.9999999542756923E-001     2.3178871806674679E+000     3.6579001546788437E+000    -8.4355302224438642E+000     3.0272778306114967E+000 
                         21     9.9999999314185384E-001     2.3178868979296730E+000     3.6579225395411319E+000    -8.4353737556419759E+000     3.0274573878669346E+000 
                         22     9.9999999085613844E-001     2.3178866152931721E+000     3.6579561209472820E+000    -8.4351387918778045E+000     3.0277259997297574E+000 
                         23     9.9999998628470776E-001     2.3178860503242609E+000     3.6580009088126224E+000    -8.4348269468705652E+000     3.0280825025933513E+000 
                         24     9.9999998171327709E-001     2.3178854857586777E+000     3.6580681068895453E+000    -8.4343590565125748E+000     3.0286177354979222E+000 
                         25     9.9999997257041562E-001     2.3178843578367379E+000     3.6581577545960693E+000    -8.4337351933546554E+000     3.0293306126583071E+000 
                         26     9.9999996342755415E-001     2.3178832315251228E+000     3.6582922909361346E+000    -8.4328034927535622E+000     3.0303962700459297E+000 
                         27     9.9999994514183121E-001     2.3178809837031147E+000     3.6584718714337234E+000    -8.4315654547305190E+000     3.0318134159335539E+000 
                         28     9.9999992685610828E-001     2.3178787422450662E+000     3.6587414962296245E+000    -8.4297157691591877E+000     3.0339306946532485E+000 
                         29     9.9999989028466241E-001     2.3178742782779880E+000     3.6591017728930417E+000    -8.4272670214563181E+000     3.0367389825168636E+000 
                         30     9.9999985371321654E-001     2.3178698392734427E+000     3.6596431610560400E+000    -8.4236281180949248E+000     3.0409166444378286E+000 
                         31     9.9999978057032490E-001     2.3178610349386823E+000     3.6603679719466933E+000    -8.4188415383962258E+000     3.0464248305299937E+000 
                         32     9.9999970742743327E-001     2.3178523265814475E+000     3.6614587747281822E+000    -8.4117913171221002E+000     3.0545606045950997E+000 
                         33     9.9999956114164990E-001     2.3178351887929098E+000     3.6629239035007513E+000    -8.4026337628405710E+000     3.0651768291995416E+000 
                         34     9.9999941485586652E-001     2.3178184066233234E+000     3.6651336093751161E+000    -8.3893775323019781E+000     3.0806332845934281E+000 
                         35     9.9999912228429988E-001     2.3177858457620131E+000     3.6681147676256964E+000    -8.3725507372528760E+000     3.1004262906589073E+000 
                         36     9.9999882971273324E-001     2.3177545154351176E+000     3.6703727869537701E+000    -8.3605202438489901E+000     3.1147054865464696E+000 
                         37     9.9999868342694986E-001     2.3177392758096866E+000     3.6718826442169887E+000    -8.3527570381180887E+000     3.1239709653837964E+000 
                         38     9.9999853714116649E-001     2.3177243046168874E+000     3.6741533917936882E+000    -8.3414774216481753E+000     3.1375127347377858E+000 
                         39     9.9999824456959985E-001     2.3176951254419684E+000     3.6772022989378192E+000    -8.3270895176422659E+000     3.1549398745579440E+000 
                         40     9.9999795199803321E-001     2.3176668915191514E+000     3.6802674523087120E+000    -8.3133899680335244E+000     3.1716975399414160E+000 
                         41     9.9999765942646657E-001     2.3176395290636593E+000     3.6828362399863308E+000    -8.3024655058277670E+000     3.1851877880062553E+000 
                         42     9.9999746437875547E-001     2.3176217377884449E+000     3.6848974461971973E+000    -8.2940257382506211E+000     3.1956887114430521E+000 
                         43     9.9999726933104438E-001     2.3176042867942628E+000     3.6879986590000673E+000    -8.2818362851940908E+000     3.2109806616816319E+000 
                         44     9.9999687923562219E-001     2.3175703447648783E+000     3.6911393055972579E+000    -8.2702040415718958E+000     3.2257574635709489E+000 
                         45     9.9999668418791110E-001     2.3175538193920011E+000     3.6932438829252181E+000    -8.2627321160622653E+000     3.2353362535654062E+000 
                         46     9.9999648914020001E-001     2.3175375740634814E+000     3.6964226314281312E+000    -8.2519268892002291E+000     3.2493258644189460E+000 
                         47     9.9999609904477782E-001     2.3175058765510634E+000     3.7007572340337918E+000    -8.2382885324583714E+000     3.2673060638174203E+000 
                         48     9.9999570894935563E-001     2.3174751523600459E+000     3.7041037833795940E+000    -8.2286245082381946E+000     3.2803229878296531E+000 
                         49     9.9999551390164454E-001     2.3174601259559751E+000     3.7075006430355417E+000    -8.2193875288237219E+000     3.2929636952426118E+000 
                         50     9.9999512380622235E-001     2.3174307010722215E+000     3.7110509010726997E+000    -8.2106612562784544E+000     3.3052476360788567E+000 
                         51     9.9999492875851126E-001     2.3174162791131598E+000     3.7149786402682858E+000    -8.2016678480440834E+000     3.3181784039729112E+000 
                         52     9.9999448990116124E-001     2.3173844896872748E+000     3.7198160219864036E+000    -8.1920615043861584E+000     3.3326382262330387E+000 
                         53     9.9999419732959460E-001     2.3173637566052334E+000     3.7238654451380291E+000    -8.1848921454510783E+000     3.3438727200948239E+000 
                         54     9.9999390475802796E-001     2.3173433600793096E+000     3.7284973207179108E+000    -8.1776573795866003E+000     3.3557602388177492E+000 
                         55     9.9999356153442021E-001     2.3173198240948105E+000     3.7327080209924852E+000    -8.1720370455485831E+000     3.3656119338148551E+000 
                         56     9.9999336459659571E-001     2.3173064913574950E+000     3.7366988574532702E+000    -8.1672608040705565E+000     3.3744014419069579E+000 
                         57     9.9999306918985897E-001     2.3172867087281888E+000     3.7422586062580820E+000    -8.1616866906599501E+000     3.3855709902570235E+000 
                         58     9.9999272454866617E-001     2.3172639199759724E+000     3.7488129149832528E+000    -8.1565710715366038E+000     3.3972896975315203E+000 
                         59     9.9999237990747336E-001     2.3172413945559178E+000     3.7555615740092034E+000    -8.1527755390507988E+000     3.4078973361625629E+000 
                         60     9.9999208450073662E-001     2.3172222523017711E+000     3.7607290656606924E+000    -8.1508047605717362E+000     3.4150944933217304E+000 
                         61     9.9999193679736831E-001     2.3172127235654227E+000     3.7643622768319460E+000    -8.1497512394741705E+000     3.4198259397458979E+000 
                         62     9.9999178909399999E-001     2.3172032172911141E+000     3.7688641699777210E+000    -8.1488579017232894E+000     3.4252832237135844E+000 
                         63     9.9999159215617550E-001     2.3171905673362749E+000     3.7741440499762877E+000    -8.1484467182492359E+000     3.4310557393014078E+000 
                         64     9.9999141983557904E-001     2.3171795081949393E+000     3.7791324087166456E+000    -8.1485834298773483E+000     3.4359974147795111E+000 
                         65     9.9999127213221073E-001     2.3171700252737026E+000     3.7849613523300709E+000    -8.1492753265747986E+000     3.4412593775767428E+000 
                         66     9.9999107519438624E-001     2.3171573602502424E+000     3.7922863426256921E+000    -8.1510362240346801E+000     3.4470108321068720E+000 
                         67     9.9999089056517576E-001     2.3171454375382239E+000     3.7990357897626157E+000    -8.1534061040855974E+000     3.4515947322688461E+000 
                         68     9.9999076747903548E-001     2.3171374450216060E+000     3.8034968088730072E+000    -8.1552961878922350E+000     3.4543211328234036E+000 
                         69     9.9999070593596529E-001     2.3171334311669187E+000     3.8081834221036726E+000    -8.1574548378450640E+000     3.4570319487114158E+000 
                         70     9.9999058284982500E-001     2.3171253631200170E+000     3.8134520688033291E+000    -8.1602631832068848E+000     3.4597260048295291E+000 
                         71     9.9999052130675481E-001     2.3171213027561306E+000     3.8171707161856570E+000    -8.1623812207643702E+000     3.4615128869809375E+000 
                         72     9.9999045976368461E-001     2.3171172224269130E+000     3.8211260544076491E+000    -8.1647768951746649E+000     3.4632938220865843E+000 
                         73     9.9999039822061442E-001     2.3171131194114416E+000     3.8253333769123676E+000    -8.1674739696760490E+000     3.4650656815469549E+000 
                         74     9.9999033667754422E-001     2.3171089907185771E+000     3.8297945516303469E+000    -8.1704795130197727E+000     3.4668311448804987E+000 
                         75     9.9999027513447403E-001     2.3171048332349353E+000     3.8344854283137160E+000    -8.1737806570600924E+000     3.4685881786001644E+000 
                         76     9.9999021359140383E-001     2.3171006439083923E+000     3.8427272773974961E+000    -8.1798097552701332E+000     3.4715616678521299E+000 
                         77     9.9999006588803552E-001     2.3170904484646981E+000     3.8544043768698439E+000    -8.1886951135836643E+000     3.4757246547631739E+000 
                         78     9.9998991818466720E-001     2.3170800415404740E+000     3.8649654407638434E+000    -8.1967684601279007E+000     3.4798479145284111E+000 
                         79     9.9998977048129889E-001     2.3170694385772848E+000     3.8741519715876613E+000    -8.2036659695219054E+000     3.4839343468349435E+000 
                         80     9.9998962277793058E-001     2.3170586650769907E+000     3.8834219351570938E+000    -8.2104496001452478E+000     3.4886523574054906E+000 
                         81     9.9998942584010608E-001     2.3170440729956021E+000     3.8923223951975641E+000    -8.2166365526008747E+000     3.4939829758685805E+000 
                         82     9.9998922890228159E-001     2.3170292700450554E+000     3.9018398251801281E+000    -8.2229920363436833E+000     3.5005551660624028E+000 
                         83     9.9998893349554485E-001     2.3170067353836314E+000     3.9112590705426067E+000    -8.2287570420194314E+000     3.5083196871009741E+000 
                         84     9.9998863808880811E-001     2.3169838960144853E+000     3.9192719982850548E+000    -8.2332985279325985E+000     3.5159462733048810E+000 
                         85     9.9998834268207137E-001     2.3169608128963803E+000     3.9273987118694436E+000    -8.2375767855338875E+000     3.5246815171760879E+000 
                         86     9.9998794880642239E-001     2.3169297249006138E+000     3.9363211649535161E+000    -8.2417416142027236E+000     3.5356609258638820E+000 
                         87     9.9998745646186116E-001     2.3168904809190276E+000     3.9472799401487126E+000    -8.2462238216148940E+000     3.5511418779628725E+000 
                         88     9.9998666111145662E-001     2.3168264042966609E+000     3.9561739084566225E+000    -8.2485909563084405E+000     3.5661519085622864E+000 
                         89     9.9998616401745377E-001     2.3167861230129962E+000     3.9610552310566072E+000    -8.2495927564012650E+000     3.5751414346306420E+000 
                         90     9.9998586576105208E-001     2.3167618930293910E+000     3.9667673690681076E+000    -8.2507285854820953E+000     3.5861243082522747E+000 
                         91     9.9998516982944807E-001     2.3167051924981186E+000     3.9738098169812814E+000    -8.2513759639527340E+000     3.6010580441956139E+000 
                         92     9.9998447389784406E-001     2.3166483851169755E+000     3.9796545769966096E+000    -8.2513578989195242E+000     3.6144868363437141E+000 
                         93     9.9998387738504058E-001     2.3165996773536306E+000     3.9846035994514666E+000    -8.2509475397476528E+000     3.6265285058943322E+000 
                         94     9.9998328087223709E-001     2.3165509992213020E+000     3.9895634688140378E+000    -8.2502076993297244E+000     3.6392103359709513E+000 
                         95     9.9998258494063308E-001     2.3164942840895488E+000     3.9937879050231802E+000    -8.2492011263850404E+000     3.6506093225166567E+000 
                         96     9.9998208784663023E-001     2.3164538535016295E+000     3.9987807723367079E+000    -8.2478783013278907E+000     3.6644475814084285E+000 
                         97     9.9998109365862453E-001     2.3163732045284400E+000     4.0042604388306424E+000    -8.2456580923479947E+000     3.6805762122928734E+000 
                         98     9.9998029068313699E-001     2.3163083663754986E+000     4.0082586139143821E+000    -8.2437069163302059E+000     3.6927889805379932E+000 
                         99     9.9997968845152130E-001     2.3162599368041557E+000     4.0115248375447807E+000    -8.2419530085074726E+000     3.7029905389089381E+000 
                        100     9.9997908621990561E-001     2.3162116863131272E+000     4.0162058101627309E+000    -8.2392766852088375E+000     3.7178698875639173E+000 
                        101     9.9997788175667435E-001     2.3161157304064557E+000     4.0210248996740399E+000    -8.2358894195015466E+000     3.7338390213087291E+000 
                        102     9.9997707878118680E-001     2.3160522218282931E+000     4.0246977763476561E+000    -8.2331081441567502E+000     3.7462099947805800E+000 
                        103     9.9997627580569926E-001     2.3159890910601666E+000     4.0277768952768884E+000    -8.2305760432314745E+000     3.7567610212448184E+000 
                        104     9.9997567357408357E-001     2.3159420003142412E+000     4.0311867612505470E+000    -8.2276743525146738E+000     3.7685196610116325E+000 
                        105     9.9997466985472416E-001     2.3158640046870205E+000     4.0361002039921097E+000    -8.2231950448753892E+000     3.7856843745515536E+000 
                        106     9.9997325127366055E-001     2.3157548321124959E+000     4.0407670275419738E+000    -8.2185284981983813E+000     3.8022739705785629E+000 
                        107     9.9997223800147217E-001     2.3156776354492692E+000     4.0437674983867025E+000    -8.2153977715438860E+000     3.8129994972704169E+000 
                        108     9.9997163003815914E-001     2.3156316305739479E+000     4.0474356649341994E+000    -8.2115463441100935E+000     3.8260515194169833E+000 
                        109     9.9997021145709553E-001     2.3155251775764629E+000     4.0520220778715856E+000    -8.2064453548022218E+000     3.8424662303539696E+000 
                        110     9.9996899553046947E-001     2.3154349363145124E+000     4.0554446008074558E+000    -8.2025167794923188E+000     3.8546964849075427E+000 
                        111     9.9996818491271877E-001     2.3153752863531945E+000     4.0591570537579411E+000    -8.1982293112275890E+000     3.8678448233522524E+000 
                        112     9.9996675295407911E-001     2.3152708905295678E+000     4.0637754121704681E+000    -8.1927745402519747E+000     3.8840961479037035E+000 
                        113     9.9996532099543944E-001     2.3151677237917725E+000     4.0673269216662638E+000    -8.1885334719229910E+000     3.8964603487878531E+000 
                        114     9.9996450273335968E-001     2.3151093116735395E+000     4.0711504366623466E+000    -8.1839959628225269E+000     3.9095683517776743E+000 
                        115     9.9996286620920005E-001     2.3149936321287328E+000     4.0761775936626821E+000    -8.1780508102205438E+000     3.9264874237178282E+000 
                        116     9.9996122586843439E-001     2.3148791682941714E+000     4.0799240065254700E+000    -8.1736742495446784E+000     3.9388141288104834E+000 
                        117     9.9996039997314246E-001     2.3148220809317870E+000     4.0836638077739220E+000    -8.1693605429009821E+000     3.9508613653360722E+000 
                        118     9.9995874818255859E-001     2.3147089681824253E+000     4.0892727503188047E+000    -8.1630671251252416E+000     3.9683792596285139E+000 
                        119     9.9995667582569803E-001     2.3145689748501503E+000     4.0949215639433199E+000    -8.1570298023468748E+000     3.9852728315681958E+000 
                        120     9.9995501641648343E-001     2.3144583290464609E+000     4.1006137469216126E+000    -8.1512290522790281E+000     4.0015609403908501E+000 
                        121     9.9995294215496522E-001     2.3143217402567062E+000     4.1057756418282798E+000    -8.1463578617771937E+000     4.0155582581684097E+000 
                        122     9.9995169759805425E-001     2.3142406401061026E+000     4.1097061633397276E+000    -8.1428268295923782E+000     4.0257986077244858E+000 
                        123     9.9995044732717031E-001     2.3141597821195932E+000     4.1150402801885519E+000    -8.1382938103707918E+000     4.0391288245990502E+000 
                        124     9.9994836354236383E-001     2.3140263193526702E+000     4.1226668530710926E+000    -8.1324957321697831E+000     4.0569196017101605E+000 
                        125     9.9994584017000332E-001     2.3138666836008790E+000     4.1314428793163067E+000    -8.1268166604504497E+000     4.0756385117956935E+000 
                        126     9.9994331679764281E-001     2.3137089489364113E+000     4.1391876682692308E+000    -8.1227074362110230E+000     4.0906604227321441E+000 
                        127     9.9994163454940244E-001     2.3136046884689510E+000     4.1472455647570108E+000    -8.1189379169048248E+000     4.1052702901797824E+000 
                        128     9.9993908833885359E-001     2.3134481051000009E+000     4.1553900059273747E+000    -8.1159586921757647E+000     4.1187791007202987E+000 
                        129     9.9993760304936674E-001     2.3133573116996740E+000     4.1615399294480531E+000    -8.1139743704360665E+000     4.1284796218688333E+000 
                        130     9.9993611775987989E-001     2.3132668756041643E+000     4.1682711072391774E+000    -8.1120352794608017E+000     4.1386735713246283E+000 
                        131     9.9993441074570411E-001     2.3131633328531263E+000     4.1755444472439569E+000    -8.1101203494843954E+000     4.1493308358106749E+000 
                        132     9.9993270373152832E-001     2.3130601720237451E+000     4.1854637077232084E+000    -8.1075479133004968E+000     4.1636088194272611E+000 
                        133     9.9992970643922019E-001     2.3128799285918626E+000     4.1949812328547296E+000    -8.1047782240658357E+000     4.1774728871292055E+000 
                        134     9.9992799370075847E-001     2.3127774871326019E+000     4.2007805076786422E+000    -8.1028854754848734E+000     4.1861116208920892E+000 
                        135     9.9992669765319819E-001     2.3127002577778670E+000     4.2055684379809444E+000    -8.1011567213663689E+000     4.1934217605532140E+000 
                        136     9.9992540160563792E-001     2.3126232942544789E+000     4.2109128560014302E+000    -8.0990167318914263E+000     4.2018207458311787E+000 
                        137     9.9992366776222874E-001     2.3125207755511750E+000     4.2166638208846523E+000    -8.0963652425229604E+000     4.2112478637216819E+000 
                        138     9.9992193391881956E-001     2.3124188088561040E+000     4.2227423977213423E+000    -8.0932037699979134E+000     4.2216329589233457E+000 
                        139     9.9991976420622664E-001     2.3122920342366746E+000     4.2290216686811695E+000    -8.0894664536787282E+000     4.2329020480144299E+000 
                        140     9.9991759449363371E-001     2.3121662362013837E+000     4.2343177823050189E+000    -8.0859381060787623E+000     4.2428328912778595E+000 
                        141     9.9991585101689873E-001     2.3120658905218803E+000     4.2399388813331598E+000    -8.0819572555766790E+000     4.2536591042897696E+000 
                        142     9.9991322804307470E-001     2.3119161736616096E+000     4.2484345144628275E+000    -8.0754932021412440E+000     4.2705463455669745E+000 
                        143     9.9990883055762958E-001     2.3116685380457165E+000     4.2593409321344016E+000    -8.0665535331598939E+000     4.2929055503530806E+000 
                        144     9.9990352229655932E-001     2.3113751564910969E+000     4.2687992631254463E+000    -8.0586046435745349E+000     4.3124441718265070E+000 
                        145     9.9989995726522318E-001     2.3111813689782048E+000     4.2762434171143724E+000    -8.0525348701462072E+000     4.3275501170110049E+000 
                        146     9.9989639223388704E-001     2.3109900166608597E+000     4.2845940561150870E+000    -8.0460653273118528E+000     4.3440308203717972E+000 
                        147     9.9989190828773677E-001     2.3107525490227010E+000     4.2940025088811824E+000    -8.0394076255583240E+000     4.3617804394594328E+000 
                        148     9.9988739253588610E-001     2.3105166498258893E+000     4.3026603775784285E+000    -8.0339350561684597E+000     4.3772764200630307E+000 
                        149     9.9988376388615685E-001     2.3103291918489326E+000     4.3104987697944761E+000    -8.0294616196744020E+000     4.3906821537384007E+000 
                        150     9.9988011918817887E-001     2.3101425933817104E+000     4.3179906407882527E+000    -8.0256131773554440E+000     4.4029701569569850E+000 
                        151     9.9987690983768185E-001     2.3099795362780506E+000     4.3250684438190614E+000    -8.0222982561536149E+000     4.4141870255986015E+000 
                        152     9.9987370048718482E-001     2.3098175372581404E+000     4.3322125147313546E+000    -8.0192255297803836E+000     4.4251764748710016E+000 
                        153     9.9987046669948987E-001     2.3096552739190219E+000     4.3393917077242472E+000    -8.0163512632752134E+000     4.4359549269216760E+000 
                        154     9.9986723291179491E-001     2.3094939006497590E+000     4.3470635404385396E+000    -8.0134490314133071E+000     4.4472499902327600E+000 
                        155     9.9986352314760807E-001     2.3093097885262441E+000     4.3542001066910272E+000    -8.0108659992024585E+000     4.4576085303410578E+000 
                        156     9.9986071608102778E-001     2.3091711480933466E+000     4.3602675765514789E+000    -8.0087197828666348E+000     4.4663482053240759E+000 
                        157     9.9985790901444749E-001     2.3090330591890589E+000     4.3655167491097515E+000    -8.0068787547218783E+000     4.4738876006084478E+000 
                        158     9.9985578914659345E-001     2.3089291301612000E+000     4.3699710937166438E+000    -8.0053241348974993E+000     4.4802757837786880E+000 
                        159     9.9985366927873942E-001     2.3088254982311360E+000     4.3765396571386530E+000    -8.0030273719422667E+000     4.4896959169736688E+000 
                        160     9.9984942954303135E-001     2.3086191067218276E+000     4.3874402880744245E+000    -7.9991400561493293E+000     4.5054068814597077E+000 
                        161     9.9984277104086805E-001     2.3082972707676519E+000     4.3965411066295026E+000    -7.9956945843910807E+000     4.5187390878707454E+000 
                        162     9.9983989683727559E-001     2.3081592259952477E+000     4.4018769824753905E+000    -7.9936488364277185E+000     4.5265919179376457E+000 
                        163     9.9983702263368313E-001     2.3080216991202542E+000     4.4062263444474326E+000    -7.9919327926458692E+000     4.5330458938727585E+000 
                        164     9.9983510084488703E-001     2.3079300341383520E+000     4.4096523256785609E+000    -7.9905584895771478E+000     4.5381557179692118E+000 
                        165     9.9983317905609093E-001     2.3078386009632621E+000     4.4147282834561663E+000    -7.9884965929933784E+000     4.5457595255200438E+000 
                        166     9.9982930124301328E-001     2.3076548050120596E+000     4.4213107625814745E+000    -7.9857116895660480E+000     4.5557389141231344E+000 
                        167     9.9982542342993563E-001     2.3074719524668721E+000     4.4293042168096175E+000    -7.9822218090094106E+000     4.5679845606110998E+000 
                        168     9.9981955487940555E-001     2.3071970100394203E+000     4.4385206951208609E+000    -7.9779646968435589E+000     4.5823643353805208E+000 
                        169     9.9981365145679413E-001     2.3069226115676997E+000     4.4473729556243944E+000    -7.9736616456200018E+000     4.5964206676791814E+000 
                        170     9.9980769540755920E-001     2.3066479761195042E+000     4.4558539184087733E+000    -7.9693256561341581E+000     4.6101301877074645E+000 
                        171     9.9980173935832428E-001     2.3063755547390681E+000     4.4653465195608613E+000    -7.9642425954507798E+000     4.6257362021095751E+000 
                        172     9.9979370347446084E-001     2.3060114819742403E+000     4.4730923587246805E+000    -7.9597639254922683E+000     4.6388287888416064E+000 
                        173     9.9978964969400430E-001     2.3058293628855120E+000     4.4781146207206337E+000    -7.9567890877475929E+000     4.6474055714422970E+000 
                        174     9.9978559591354776E-001     2.3056482599607340E+000     4.4854426578627784E+000    -7.9523390197019266E+000     4.6600529501304466E+000 
                        175     9.9977741601642967E-001     2.3052858683213340E+000     4.4947229985925281E+000    -7.9462597149216156E+000     4.6765408865179445E+000 
                        176     9.9976916312022091E-001     2.3049244225372192E+000     4.5035231006772198E+000    -7.9400876735186454E+000     4.6926158943720866E+000 
                        177     9.9976083656223658E-001     2.3045639990751026E+000     4.5118610883449151E+000    -7.9338204199648157E+000     4.7083053792382588E+000 
                        178     9.9975243567780181E-001     2.3042046761549320E+000     4.5197517910102274E+000    -7.9274451830554344E+000     4.7236271452485505E+000 
                        179     9.9974395979884356E-001     2.3038465421120904E+000     4.5272252222231257E+000    -7.9209417857169955E+000     4.7386389599847094E+000 
                        180     9.9973537007694557E-001     2.3034881062790249E+000     4.5342614756819017E+000    -7.9143258771560188E+000     4.7532930470791044E+000 
                        181     9.9972678035504758E-001     2.3031342197773625E+000     4.5408977785363236E+000    -7.9075877668672589E+000     4.7676388423001121E+000 
                        182     9.9971803656115221E-001     2.3027786614435795E+000     4.5471488245866087E+000    -7.9007288904867536E+000     4.7816920040421973E+000 
