                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        950                         968     2.0000000000000000E+001     2.0000000000000000E-002     4.1808405703172357E+004     4.1097370345754115E+002     3.4747224365559705E+004     4.7695016787053391E+004     6.0346919024918542E+000    -6.0660973933737923E+000     6.9927116824477853E-001     3.0751634991286613E-007     2.8016960696279769E-001     6.4843828147466268E-005     4.9748601072384241E-003     9.3294291074764914E-003     2.0994599496976449E-003     2.0000000000000000E+001     0.0000000000000000E+000     1.3994091547969221E+001     3.4568918250239464E-004     5.6009292682227079E+000     4.0855312022236252E-002     5.3008142344043538E-002     1.8697435559505707E-001     4.1989198993952960E-002     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     1.9999999994858950E+001     6.0123268602042712E+000     1.9999999940231991E+001     5.9756573425190158E+000     3.3189539540789578E+004     3.2622062990393639E+004     4.1933101919840220E+006     3.4886456038844495E+004     3.4886456038844502E+004     8.4569440509492016E-029     2.4595244236329700E+003     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     7.8065510235991553E-001     4.5421236754289938E+000    -9.0216528286496072E+000     3.9034704704644709E+000 
                          2     9.9999999999900002E-001     7.8063559451036990E-001     4.5451068103979591E+000    -9.0020840863526921E+000     3.9213305560567422E+000 
                          3     9.9999999999751188E-001     7.8060783943052348E-001     4.5486544113924658E+000    -8.9804399719962760E+000     3.9417760271559903E+000 
                          4     9.9999999999602374E-001     7.8058142874856362E-001     4.5532663803062610E+000    -8.9545442888040636E+000     3.9672356034825009E+000 
                          5     9.9999999999360556E-001     7.8054098628746182E-001     4.5588896856593939E+000    -8.9258053140102955E+000     3.9968298511226914E+000 
                          6     9.9999999999118738E-001     7.8050312319690685E-001     4.5644034315075048E+000    -8.9001139432407470E+000     4.0245449747374415E+000 
                          7     9.9999999998876921E-001     7.8046742592476959E-001     4.5684543545968079E+000    -8.8824848963105705E+000     4.0442354681337669E+000 
                          8     9.9999999998756017E-001     7.8045028417121987E-001     4.5711187545149921E+000    -8.8714337698340788E+000     4.0568853880344431E+000 
                          9     9.9999999998635114E-001     7.8043357115238798E-001     4.5750592669713743E+000    -8.8557946029464478E+000     4.0751980372613170E+000 
                         10     9.9999999998393296E-001     7.8040132193542799E-001     4.5801835509696112E+000    -8.8363863263774824E+000     4.0984786067655312E+000 
                         11     9.9999999998151479E-001     7.8037047546048988E-001     4.5851673029072142E+000    -8.8184347606322397E+000     4.1205810189097063E+000 
                         12     9.9999999997909661E-001     7.8034087185210077E-001     4.5900084884721650E+000    -8.8017209688212539E+000     4.1416177517598234E+000 
                         13     9.9999999997667843E-001     7.8031238017579374E-001     4.5961406965126210E+000    -8.7815043860085282E+000     4.1676828389113565E+000 
                         14     9.9999999997277222E-001     7.8026843754927666E-001     4.6015653461225927E+000    -8.7639437967432308E+000     4.1905158903585136E+000 
                         15     9.9999999997081912E-001     7.8024733217782227E-001     4.6050837172216523E+000    -8.7529055140007230E+000     4.2051020557274725E+000 
                         16     9.9999999996886602E-001     7.8022675351063553E-001     4.6085123407109512E+000    -8.7422929818609560E+000     4.2192166206612178E+000 
                         17     9.9999999996691291E-001     7.8020666879411349E-001     4.6118531295415570E+000    -8.7320683397937469E+000     4.2328886492851669E+000 
                         18     9.9999999996495981E-001     7.8018704872099276E-001     4.6167260283817733E+000    -8.7174632335106406E+000     4.2526257972669521E+000 
                         19     9.9999999996105360E-001     7.8014909871357419E-001     4.6234167132714576E+000    -8.6974698732985107E+000     4.2796493059197021E+000 
                         20     9.9999999995649635E-001     7.8010680404157373E-001     4.6302111949986493E+000    -8.6772507038517386E+000     4.3069944918419232E+000 
                         21     9.9999999995193911E-001     7.8006642179210861E-001     4.6366240095153000E+000    -8.6582290227859957E+000     4.3327303070792507E+000 
                         22     9.9999999994738187E-001     7.8002775951821135E-001     4.6426859016286626E+000    -8.6402399963634977E+000     4.3570333346011472E+000 
                         23     9.9999999994282462E-001     7.7999065626286590E-001     4.6484251667886083E+000    -8.6231464777019244E+000     4.3800562556652416E+000 
                         24     9.9999999993826738E-001     7.7995497603068198E-001     4.6525142748634298E+000    -8.6107731761125628E+000     4.3965618045218582E+000 
                         25     9.9999999993598876E-001     7.7993763384191828E-001     4.6551666157625764E+000    -8.6028066755878498E+000     4.4072286148002711E+000 
                         26     9.9999999993371014E-001     7.7992060484898285E-001     4.6590387142138399E+000    -8.5912433719574004E+000     4.4227549900808754E+000 
                         27     9.9999999992915289E-001     7.7988743595780441E-001     4.6639573718528435E+000    -8.5762722719012690E+000     4.4426360032549708E+000 
                         28     9.9999999992459565E-001     7.7985538376953389E-001     4.6703065440735809E+000    -8.5570104475158182E+000     4.4682445538655386E+000 
                         29     9.9999999991678312E-001     7.7980280553359982E-001     4.6758918582992290E+000    -8.5393203165819553E+000     4.4912006092134602E+000 
                         30     9.9999999991287691E-001     7.7977755894963963E-001     4.6794721980762279E+000    -8.5280693094233815E+000     4.5058601266175273E+000 
                         31     9.9999999990897070E-001     7.7975295377828691E-001     4.6846415724842263E+000    -8.5119186978034591E+000     4.5269645892810262E+000 
                         32     9.9999999990115818E-001     7.7970552807031213E-001     4.6894860124774009E+000    -8.4961701012581834E+000     4.5471011719700289E+000 
                         33     9.9999999989725197E-001     7.7968265414590610E-001     4.6926060849003131E+000    -8.4860930935562688E+000     4.5600271882097099E+000 
                         34     9.9999999989334576E-001     7.7966030136744147E-001     4.6971315228981299E+000    -8.4715600698708062E+000     4.5787255726560048E+000 
                         35     9.9999999988553323E-001     7.7961705726574293E-001     4.7028186802441807E+000    -8.4528642916038557E+000     4.6024765445895799E+000 
                         36     9.9999999987772070E-001     7.7957562314577356E-001     4.7081892604363205E+000    -8.4350395021578350E+000     4.6250044512594464E+000 
                         37     9.9999999986990817E-001     7.7953584402775244E-001     4.7132765389329654E+000    -8.4180113708338364E+000     4.6464264231280552E+000 
                         38     9.9999999986209565E-001     7.7949758410603787E-001     4.7185660067592217E+000    -8.4002262696040439E+000     4.6687467948563315E+000 
                         39     9.9999999985279509E-001     7.7945385176987458E-001     4.7239940840585772E+000    -8.3817590580250805E+000     4.6917820093631928E+000 
                         40     9.9999999984349452E-001     7.7941192765029843E-001     4.7291325122242425E+000    -8.3641463865171986E+000     4.7136647587444163E+000 
                         41     9.9999999983419396E-001     7.7937165830491173E-001     4.7340105929745802E+000    -8.3473184663939133E+000     4.7345048607139599E+000 
                         42     9.9999999982489340E-001     7.7933290888744922E-001     4.7409552390142302E+000    -8.3236381578722334E+000     4.7640113842496117E+000 
                         43     9.9999999980629217E-001     7.7925949417401252E-001     4.7473230996969296E+000    -8.3009448851490450E+000     4.7916608499414348E+000 
                         44     9.9999999979699161E-001     7.7922464261239621E-001     4.7513817470846256E+000    -8.2866794126335375E+000     4.8091662466926248E+000 
                         45     9.9999999978769105E-001     7.7919090924879320E-001     4.7552781716073804E+000    -8.2729418028224941E+000     4.8260006709986483E+000 
                         46     9.9999999977839049E-001     7.7915821874048086E-001     4.7590253273838306E+000    -8.2597020368818264E+000     4.8422070512794271E+000 
                         47     9.9999999976908993E-001     7.7912650273257544E-001     4.7644274053527038E+000    -8.2408261535857044E+000     4.8654477519438126E+000 
                         48     9.9999999975048870E-001     7.7906574922850025E-001     4.7711501199196800E+000    -8.2169100780254016E+000     4.8946327870018029E+000 
                         49     9.9999999973188747E-001     7.7900822740177356E-001     4.7758797424192938E+000    -8.1998498324879669E+000     4.9153129010820722E+000 
                         50     9.9999999972258691E-001     7.7898056625347833E-001     4.7789301310577388E+000    -8.1889708516130888E+000     4.9285769255992378E+000 
                         51     9.9999999971328635E-001     7.7895358431244877E-001     4.7832431829914421E+000    -8.1737317133073422E+000     4.9472435706114943E+000 
                         52     9.9999999969542919E-001     7.7890355197430772E-001     4.7886147523263745E+000    -8.1545167209486973E+000     4.9706438129359958E+000 
                         53     9.9999999967757203E-001     7.7885566882791102E-001     4.7937105913435207E+000    -8.1362723246997799E+000     4.9928570647433315E+000 
                         54     9.9999999965971487E-001     7.7880974067275976E-001     4.7985586608997481E+000    -8.1189107399753144E+000     5.0139968158394312E+000 
                         55     9.9999999964185771E-001     7.7876559862038663E-001     4.8054757925625458E+000    -8.0945536594341849E+000     5.0439057814813024E+000 
                         56     9.9999999960614339E-001     7.7868209276975320E-001     4.8118446691931611E+000    -8.0713888151926305E+000     5.0719083164682282E+000 
                         57     9.9999999958828623E-001     7.7864249171717170E-001     4.8159114952422346E+000    -8.0568637266655738E+000     5.0896287788548600E+000 
