                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        650                         700     2.0000000000000000E+001     2.0000000000000000E-002     1.0442212382115074E+004     5.5023441317992599E+001     1.2160381354269155E+004     3.1844914487175174E+004     4.0260993761966446E+001    -8.1892324686058728E+000     6.9999999999857365E-001     2.9797636677746910E-005     2.7997020236474868E-001     3.4416106108119933E-003     1.0081585468366126E-003     9.3604466091399725E-003     2.0994599496976483E-003     2.0000000000000000E+001     0.0000000000000000E+000     1.3999999999997492E+001     5.9595270754194730E-004     5.5994040472949695E+000     6.8832212216240279E-002     2.0163170936732051E-002     1.8720893218279927E-001     4.1989198993952995E-002     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     1.9999999761422693E+001     3.9967462596106643E+001     1.9999997817211341E+001     3.9547101415203002E+001     5.7193320224988775E+005     7.3234370511923598E+003     6.2804376529428437E+006     1.0340992000300492E-004     1.0340992000300489E-004     4.3755703813760337E-072     4.1371025467465921E-006     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     1.6048844903740935E+000     4.0849780373769367E+000    -1.0204419761011840E+001     2.1691399561410987E+000 
                          2     9.9999999999900002E-001     1.6048834897743105E+000     4.0850547623201097E+000    -1.0203884626555766E+001     2.1696393138521550E+000 
                          3     9.9999999999751188E-001     1.6048820026066439E+000     4.0851465053786562E+000    -1.0203247668405119E+001     2.1702349912438423E+000 
                          4     9.9999999999602374E-001     1.6048805176032910E+000     4.0852668681115150E+000    -1.0202412805205087E+001     2.1710159179010753E+000 
                          5     9.9999999999360556E-001     1.6048781090748607E+000     4.0854158006861079E+000    -1.0201381922634575E+001     2.1719815544911301E+000 
                          6     9.9999999999118738E-001     1.6048757062168348E+000     4.0856390399479983E+000    -1.0199842771262578E+001     2.1734251425022326E+000 
                          7     9.9999999998635103E-001     1.6048709173832731E+000     4.0860849127912049E+000    -1.0196787099168517E+001     2.1762968275015644E+000 
                          8     9.9999999997667843E-001     1.6048614063978452E+000     4.0868602837813803E+000    -1.0191531039114908E+001     2.1812606758060316E+000 
                          9     9.9999999996105338E-001     1.6048462260250946E+000     4.0884488557625041E+000    -1.0180983010480821E+001     2.1913082333033187E+000 
                         10     9.9999999992459498E-001     1.6048116491431326E+000     4.0914341372663827E+000    -1.0161881629067203E+001     2.2097829256963903E+000 
                         11     9.9999999986209498E-001     1.6047549071445522E+000     4.0954841588720230E+000    -1.0137241769040999E+001     2.2341269192848365E+000 
                         12     9.9999999978769016E-001     1.6046910563404457E+000     4.0997764094435851E+000    -1.0112496661217879E+001     2.2591373901190845E+000 
                         13     9.9999999971328535E-001     1.6046307160286246E+000     4.1038655433976707E+000    -1.0090003862238619E+001     2.2823400257109672E+000 
                         14     9.9999999964185671E-001     1.6045756911576941E+000     4.1067864946133925E+000    -1.0074421701105450E+001     2.2986386077344925E+000 
                         15     9.9999999960614239E-001     1.6045491408694450E+000     4.1087030888701399E+000    -1.0064463631142230E+001     2.3091753559805359E+000 
                         16     9.9999999957042807E-001     1.6045231877284774E+000     4.1115321670600409E+000    -1.0050123409952182E+001     2.3245198855849507E+000 
                         17     9.9999999949899943E-001     1.6044729541660063E+000     4.1151966543142189E+000    -1.0031942423387587E+001     2.3441805775508331E+000 
                         18     9.9999999942757078E-001     1.6044247637552376E+000     4.1187532426839937E+000    -1.0014764402734610E+001     2.3629988943666800E+000 
                         19     9.9999999935614214E-001     1.6043784271302257E+000     4.1222055402678155E+000    -9.9984818213355826E+000     2.3810412041534246E+000 
                         20     9.9999999928471350E-001     1.6043337815686367E+000     4.1272226856688077E+000    -9.9756207820835758E+000     2.4067854093316803E+000 
                         21     9.9999999914185633E-001     1.6042490312507245E+000     4.1319743393551107E+000    -9.9541682331929486E+000     2.4311055447021310E+000 
                         22     9.9999999907042769E-001     1.6042086809805383E+000     4.1350481491375675E+000    -9.9406981544575892E+000     2.4465995041049600E+000 
                         23     9.9999999899899905E-001     1.6041695522654309E+000     4.1395235788973270E+000    -9.9216053253872829E+000     2.4688590864714413E+000 
                         24     9.9999999885614188E-001     1.6040946312207154E+000     4.1451844562237623E+000    -9.8977728924234007E+000     2.4968878405285899E+000 
                         25     9.9999999871328471E-001     1.6040236750437766E+000     4.1505595671841675E+000    -9.8756382956741877E+000     2.5232306204028703E+000 
                         26     9.9999999857042754E-001     1.6039562124181364E+000     4.1556758372526676E+000    -9.8549583768178763E+000     2.5480844438540435E+000 
                         27     9.9999999842757037E-001     1.6038918576029331E+000     4.1593422982700998E+000    -9.8402448971051744E+000     2.5658414810917427E+000 
                         28     9.9999999835614173E-001     1.6038607418165867E+000     4.1617284680297741E+000    -9.8308329220241752E+000     2.5772936876588521E+000 
                         29     9.9999999828471309E-001     1.6038302866371779E+000     4.1652241446132825E+000    -9.8172601862079443E+000     2.5939286424484167E+000 
                         30     9.9999999814185592E-001     1.6037712321796695E+000     4.1696939879553510E+000    -9.7999609255291880E+000     2.6151713844968820E+000 
                         31     9.9999999799899875E-001     1.6037144610988925E+000     4.1739825652085871E+000    -9.7835340782484241E+000     2.6354351948616941E+000 
                         32     9.9999999785614158E-001     1.6036597761892220E+000     4.1781035366863923E+000    -9.7678889528504182E+000     2.6548043101958334E+000 
                         33     9.9999999771328441E-001     1.6036070066191883E+000     4.1820691486231842E+000    -9.7529376010625946E+000     2.6733562787556449E+000 
                         34     9.9999999757042723E-001     1.6035560045423274E+000     4.1858905463414136E+000    -9.7386166855462353E+000     2.6911565420869628E+000 
                         35     9.9999999742757006E-001     1.6035066397293067E+000     4.1914092457109842E+000    -9.7182981976915581E+000     2.7165684193440676E+000 
                         36     9.9999999714185561E-001     1.6034123760382346E+000     4.1982993826062662E+000    -9.6928072667187042E+000     2.7483191821634336E+000 
                         37     9.9999999685614116E-001     1.6033234296482424E+000     4.2031613917932100E+000    -9.6747650306952959E+000     2.7707134085186085E+000 
                         38     9.9999999671328399E-001     1.6032807467851140E+000     4.2063015980622227E+000    -9.6632847172439735E+000     2.7850320514430766E+000 
                         39     9.9999999657042682E-001     1.6032391653353810E+000     4.2108690799456570E+000    -9.6468073896872362E+000     2.8056687150850395E+000 
                         40     9.9999999628471237E-001     1.6031590649115992E+000     4.2166399609561251E+000    -9.6258973781238861E+000     2.8317622428442011E+000 
                         41     9.9999999599899791E-001     1.6030826884528639E+000     4.2221156243511393E+000    -9.6061718356401471E+000     2.8563922134164210E+000 
                         42     9.9999999571328346E-001     1.6030096657212678E+000     4.2260282955878292E+000    -9.5920288123571815E+000     2.8740009556405566E+000 
                         43     9.9999999557042629E-001     1.6029743109830745E+000     4.2285707435298789E+000    -9.5829393059051906E+000     2.8853597921569478E+000 
                         44     9.9999999542756912E-001     1.6029396801373612E+000     4.2322897039591192E+000    -9.5697737042362157E+000     2.9018652783961305E+000 
                         45     9.9999999514185467E-001     1.6028724629616378E+000     4.2370326088110417E+000    -9.5529042236848110E+000     2.9229509392590201E+000 
                         46     9.9999999485614022E-001     1.6028077772091254E+000     4.2415721377936979E+000    -9.5368189218634907E+000     2.9430720487301807E+000 
