                          1                           2                           3                           4                           5                           6                           7                           8                           9                          10                          11                          12                          13                          14                          15                          16                          17                          18                          19                          20                          21                          22                          23                          24                          25                          26                          27                          28                          29                          30                          31                          32                          33                          34                          35                          36                          37                          38                          39                          40                          41                          42                          43                          44                          45 
               model_number                   num_zones                initial_mass                   initial_z                    star_age                   time_step                        Teff               photosphere_L               photosphere_r                  center_eta                   center_h1                  center_he3                  center_he4                  center_c12                  center_n14                  center_o16                 center_ne20                   star_mass                   star_mdot                star_mass_h1               star_mass_he3               star_mass_he4               star_mass_c12               star_mass_n14               star_mass_o16              star_mass_ne20                he_core_mass                 c_core_mass                 o_core_mass                si_core_mass                fe_core_mass      neutron_rich_core_mass                  tau10_mass                tau10_radius                 tau100_mass               tau100_radius                dynamic_time                kh_timescale               nuc_timescale              power_nuc_burn                power_h_burn               power_he_burn                   power_neu                   burn_min1                   burn_min2 
                        700                         703     2.0000000000000000E+001     2.0000000000000000E-002     1.3223375548945794E+004     5.4607898063881642E+001     1.5118626961920743E+004     4.3625405916809417E+004     3.0486240698822684E+001    -7.6489529013807775E+000     6.9999999997016460E-001     2.9797665054388038E-005     2.7997020236476677E-001     3.4416106107255260E-003     1.0081585469374839E-003     9.3604466091399673E-003     2.0994599496976475E-003     2.0000000000000000E+001     0.0000000000000000E+000     1.3999999999943485E+001     5.9595276151697542E-004     5.5994040472949802E+000     6.8832212216202518E-002     2.0163170936775977E-002     1.8720893218279924E-001     4.1989198993953002E-002     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     0.0000000000000000E+000     1.9999999836163042E+001     3.0272479507608239E+001     1.9999998748990375E+001     2.9960478665725660E+001     3.7685508958750113E+005     7.0598614027590274E+003     4.5844845634533679E+006     2.0198179729787403E-003     2.0198179729787403E-003     1.5533575443197312E-061     8.0801085544805005E-005     5.0000000000000000E+001     1.0000000000000000E+003 

                          1                           2                           3                           4                           5                           6 
                       zone                           q                        logR                        logT                      logRho                        logP 
                          1     1.0000000000000000E+000     1.4841038742041874E+000     4.1795542317866445E+000    -9.9716048010101659E+000     2.5248091419031375E+000 
                          2     9.9999999999900002E-001     1.4841025259002114E+000     4.1796584065846298E+000    -9.9708911425046072E+000     2.5254767378992917E+000 
                          3     9.9999999999751188E-001     1.4841005227656903E+000     4.1797829473233588E+000    -9.9700360980550844E+000     2.5262765170415626E+000 
                          4     9.9999999999602374E-001     1.4840985235434472E+000     4.1799463035486655E+000    -9.9689200294080962E+000     2.5273228972418602E+000 
                          5     9.9999999999360556E-001     1.4840952830866843E+000     4.1801483685917686E+000    -9.9675449255920263E+000     2.5286124109279200E+000 
                          6     9.9999999999118738E-001     1.4840920528017385E+000     4.1804511375569247E+000    -9.9654886939899114E+000     2.5305451279353082E+000 
                          7     9.9999999998635103E-001     1.4840856225335248E+000     4.1810554211712940E+000    -9.9614221418816467E+000     2.5343799634880271E+000 
                          8     9.9999999997667843E-001     1.4840728810120849E+000     4.1821047948817762E+000    -9.9544549765451453E+000     2.5409870715506044E+000 
                          9     9.9999999996105338E-001     1.4840526238051626E+000     4.1842494471955867E+000    -9.9405904910680611E+000     2.5542865754576676E+000 
                         10     9.9999999992459498E-001     1.4840068316654922E+000     4.1882574609424772E+000    -9.9158413189570744E+000     2.5784944567041688E+000 
                         11     9.9999999986209498E-001     1.4839326485735786E+000     4.1921880194998415E+000    -9.8926881460731035E+000     2.6016070580930348E+000 
                         12     9.9999999982489263E-001     1.4838907676186732E+000     4.1950651322552925E+000    -9.8764828474600410E+000     2.6180929306593002E+000 
                         13     9.9999999978769027E-001     1.4838504091540456E+000     4.1992934836065006E+000    -9.8536845991338247E+000     2.6417161004517347E+000 
                         14     9.9999999971328546E-001     1.4837737892070579E+000     4.2046203866883305E+000    -9.8261132503430773E+000     2.6707831959082080E+000 
                         15     9.9999999964185682E-001     1.4837047238501717E+000     4.2083979497736186E+000    -9.8072473260292075E+000     2.6909759031896443E+000 
                         16     9.9999999960614250E-001     1.4836716475019052E+000     4.2108668469698332E+000    -9.7952882529464134E+000     2.7039391383685190E+000 
                         17     9.9999999957042818E-001     1.4836394622898108E+000     4.2144972088576003E+000    -9.7781910832381644E+000     2.7226900520403228E+000 
                         18     9.9999999949899954E-001     1.4835775566330780E+000     4.2191695318936349E+000    -9.7566748043760185E+000     2.7465088064858882E+000 
                         19     9.9999999942757090E-001     1.4835186186428890E+000     4.2236759612730959E+000    -9.7365111477831743E+000     2.7690995304543349E+000 
                         20     9.9999999935614226E-001     1.4834623321094065E+000     4.2280247067865684E+000    -9.7175265944224307E+000     2.7905855518386700E+000 
                         21     9.9999999928471361E-001     1.4834084325483272E+000     4.2343069732046308E+000    -9.6911062540147928E+000     2.8209585819501974E+000 
                         22     9.9999999914185644E-001     1.4833069414474214E+000     4.2402034698909690E+000    -9.6664526649343010E+000     2.8493713723796263E+000 
                         23     9.9999999907042780E-001     1.4832589715734918E+000     4.2439991292612822E+000    -9.6510644661222926E+000     2.8673363882661325E+000 
                         24     9.9999999899899916E-001     1.4832126565588439E+000     4.2476745287717579E+000    -9.6363668710897574E+000     2.8845960854973054E+000 
                         25     9.9999999892757052E-001     1.4831678686417915E+000     4.2512362213467130E+000    -9.6222964512858820E+000     2.9012041921705309E+000 
                         26     9.9999999885614188E-001     1.4831244953196925E+000     4.2564067158268184E+000    -9.6023446139149620E+000     2.9249889189141007E+000 
                         27     9.9999999871328471E-001     1.4830416075921864E+000     4.2629175842523814E+000    -9.5773848446732579E+000     2.9548259105768073E+000 
                         28     9.9999999857042754E-001     1.4829633057014884E+000     4.2690739913524682E+000    -9.5541877813775535E+000     2.9827650823367255E+000 
                         29     9.9999999842757037E-001     1.4828890373059960E+000     4.2734599271056659E+000    -9.5377448710830777E+000     3.0026114741091394E+000 
                         30     9.9999999835614173E-001     1.4828532691794030E+000     4.2763052424744474E+000    -9.5272611997101340E+000     3.0153583276441496E+000 
                         31     9.9999999828471309E-001     1.4828183456152069E+000     4.2804607633598701E+000    -9.5121873250649287E+000     3.0338127000408526E+000 
                         32     9.9999999814185592E-001     1.4827508573451307E+000     4.2857473779315871E+000    -9.4930345334889576E+000     3.0572728221745651E+000 
                         33     9.9999999799899875E-001     1.4826862512271186E+000     4.2907942643488282E+000    -9.4749386639077180E+000     3.0795415007303024E+000 
                         34     9.9999999785614158E-001     1.4826242546544686E+000     4.2956208643279918E+000    -9.4577806578810328E+000     3.1007355243473298E+000 
                         35     9.9999999771328441E-001     1.4825646346368251E+000     4.3002442358986936E+000    -9.4414632682055597E+000     3.1209556069845865E+000 
                         36     9.9999999757042723E-001     1.4825071898915654E+000     4.3046794774508594E+000    -9.4259075133421799E+000     3.1402848173759472E+000 
                         37     9.9999999742757006E-001     1.4824517447000227E+000     4.3089402759774247E+000    -9.4110409186069433E+000     3.1587998411113616E+000 
                         38     9.9999999728471289E-001     1.4823981451849371E+000     4.3130392277286109E+000    -9.3968049378797645E+000     3.1765669068707285E+000 
                         39     9.9999999714185572E-001     1.4823462552514244E+000     4.3189481730819521E+000    -9.3766314113180034E+000     3.2019370199123576E+000 
                         40     9.9999999685614127E-001     1.4822471341558223E+000     4.3244775411337351E+000    -9.3574008301365961E+000     3.2259278160283351E+000 
                         41     9.9999999671328410E-001     1.4821996962660200E+000     4.3280351557126586E+000    -9.3452320781176859E+000     3.2412198154665499E+000 
